Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
11/10/22,17:9,54,23,43,VL,1,269,,,,,
11/10/22,17:9,56,45,38,VL,1,244,,,,,
11/10/22,17:9,59,0,38,VL,1,270,,,,,
11/10/22,18:0,8,81,49,VL,1,282,,,,,
11/10/22,18:0,11,5,50,VL,1,283,,,,,
11/10/22,18:0,21,46,39,VL,1,255,,,,,
11/10/22,18:0,24,31,50,VL,1,257,,,,,
11/10/22,18:0,28,16,41,Moto,13,128,,,,,
11/10/22,18:0,29,54,39,VL,1,258,,,,,
11/10/22,18:0,34,89,51,VL,1,230,,,,,
11/10/22,18:0,43,28,40,VL,1,256,,,,,
11/10/22,18:0,45,38,42,VL,1,270,,,,,
11/10/22,18:0,49,87,46,VL,1,269,,,,,
11/10/22,18:0,52,13,40,VL,1,269,,,,,
11/10/22,18:0,54,25,39,VL,1,269,,,,,
11/10/22,18:0,56,33,40,VL,1,256,,,,,
11/10/22,18:1,7,67,62,VL,1,257,,,,,
11/10/22,18:1,32,56,39,VL,1,269,,,,,
11/10/22,18:1,33,93,40,VL,1,230,,,,,
11/10/22,18:1,36,76,41,VL,1,242,,,,,
11/10/22,18:1,39,25,42,VL,1,230,,,,,
11/10/22,18:1,40,96,40,VL,1,243,,,,,
11/10/22,18:1,44,70,49,VL,1,268,,,,,
11/10/22,18:1,53,11,46,VL,1,257,,,,,
11/10/22,18:1,58,85,39,VL,1,257,,,,,
11/10/22,18:10,1,8,28,VL,1,257,,,,,
11/10/22,18:10,4,91,30,VL,1,257,,,,,
11/10/22,18:10,15,58,50,VL,1,270,,,,,
11/10/22,18:10,19,51,50,VL,1,256,,,,,
11/10/22,18:10,22,34,48,VL,1,256,,,,,
11/10/22,18:10,24,74,47,VL,1,272,,,,,
11/10/22,18:10,28,18,45,VL,1,231,,,,,
11/10/22,18:10,38,53,39,Moto,13,180,,,,,
11/10/22,18:10,39,76,38,VL,1,258,,,,,
11/10/22,18:10,43,49,33,VL,1,269,,,,,
11/10/22,18:10,45,27,34,VL,1,257,,,,,
11/10/22,18:10,47,33,33,VL,1,257,,,,,
11/10/22,18:10,56,0,30,VL,1,257,,,,,
11/10/22,18:11,2,49,34,VL,1,268,,,,,
11/10/22,18:11,10,15,28,VL,1,243,,,,,
11/10/22,18:11,12,98,27,VL,1,257,,,,,
11/10/22,18:11,14,70,31,VL,1,270,,,,,
11/10/22,18:11,44,19,41,VL,1,245,,,,,
11/10/22,18:11,50,22,36,VL,1,231,,,,,
11/10/22,18:11,52,69,35,VL,1,242,,,,,
11/10/22,18:11,58,72,43,VL,1,242,,,,,
11/10/22,18:12,5,35,42,VL,1,257,,,,,
11/10/22,18:12,6,51,43,VL,1,257,,,,,
11/10/22,18:12,12,41,44,VL,1,282,,,,,
11/10/22,18:12,14,75,46,VL,1,245,,,,,
11/10/22,18:12,16,49,44,VL,1,230,,,,,
11/10/22,18:12,22,36,36,VL,1,255,,,,,
11/10/22,18:12,24,33,36,VL,2,374,,,,,
11/10/22,18:12,33,69,35,VL,1,269,,,,,
11/10/22,18:12,47,6,33,VL,1,244,,,,,
11/10/22,18:12,52,38,38,VL,1,321,,,,,
11/10/22,18:12,54,90,49,Moto,13,154,,,,,
11/10/22,18:13,17,72,35,VL,1,267,,,,,
11/10/22,18:13,25,44,32,VL,1,242,,,,,
11/10/22,18:13,30,39,48,VL,1,284,,,,,
11/10/22,18:13,57,55,41,VL,1,193,,,,,
11/10/22,18:13,57,44,33,VL,1,321,,,,,
11/10/22,18:13,59,78,26,VL,1,256,,,,,
11/10/22,18:14,11,44,36,VL,1,230,,,,,
11/10/22,18:14,15,41,43,VL,1,268,,,,,
11/10/22,18:14,22,47,30,VL,1,307,,,,,
11/10/22,18:14,24,36,29,VL,1,257,,,,,
11/10/22,18:14,29,47,39,VL,1,231,,,,,
11/10/22,18:14,34,8,37,VL,1,269,,,,,
11/10/22,18:14,38,82,36,VL,1,271,,,,,
11/10/22,18:15,3,74,41,VL,1,258,,,,,
11/10/22,18:15,17,95,35,VL,1,217,,,,,
11/10/22,18:15,19,31,33,VL,1,257,,,,,
11/10/22,18:15,22,15,30,VL,1,230,,,,,
11/10/22,18:15,23,60,29,VL,1,257,,,,,
11/10/22,18:15,31,75,29,VL,2,360,,,,,
11/10/22,18:15,33,51,28,VL,1,257,,,,,
11/10/22,18:15,52,3,28,VL,1,256,,,,,
11/10/22,18:15,55,33,31,VL,1,269,,,,,
11/10/22,18:15,59,80,29,VL,1,281,,,,,
11/10/22,18:16,3,28,26,VL,1,269,,,,,
11/10/22,18:16,8,16,17,VL,1,294,,,,,
11/10/22,18:16,11,30,14,VL,1,282,,,,,
11/10/22,18:16,27,9,11,VL,1,269,,,,,
11/10/22,18:16,40,11,39,VL,1,191,,,,,
11/10/22,18:17,0,55,15,VL,1,256,,,,,
11/10/22,18:17,6,67,16,VL,1,269,,,,,
11/10/22,18:17,10,0,41,VL,1,256,,,,,
11/10/22,18:17,26,27,20,VL,1,269,,,,,
11/10/22,18:17,29,50,22,VL,1,256,,,,,
11/10/22,18:17,32,25,19,VL,1,256,,,,,
11/10/22,18:17,38,7,15,VL,1,281,,,,,
11/10/22,18:19,7,96,10,VL,1,243,,,,,
11/10/22,18:19,13,64,19,VL,1,269,,,,,
11/10/22,18:19,15,97,19,VL,1,268,,,,,
11/10/22,18:19,19,19,37,VL,1,192,,,,,
11/10/22,18:19,22,19,27,VL,1,270,,,,,
11/10/22,18:19,24,2,23,VL,1,244,,,,,
11/10/22,18:19,26,79,23,VL,1,256,,,,,
11/10/22,18:19,30,42,25,VL,1,255,,,,,
11/10/22,18:19,33,45,23,VL,1,281,,,,,
11/10/22,18:19,38,40,25,VL,1,269,,,,,
11/10/22,18:19,40,9,24,VL,1,243,,,,,
11/10/22,18:19,42,14,25,VL,1,257,,,,,
11/10/22,18:19,44,65,26,VL,1,283,,,,,
11/10/22,18:19,47,32,20,VL,1,282,,,,,
11/10/22,18:19,51,95,14,VL,1,269,,,,,
11/10/22,18:19,54,45,35,VL,1,192,,,,,
11/10/22,18:2,6,85,42,VL,1,270,,,,,
11/10/22,18:2,9,13,43,VL,1,256,,,,,
11/10/22,18:2,11,8,40,VL,1,282,,,,,
11/10/22,18:2,12,38,38,VL,1,270,,,,,
11/10/22,18:2,15,12,34,VL,1,230,,,,,
11/10/22,18:2,17,90,37,VL,1,244,,,,,
11/10/22,18:2,19,43,37,VL,1,244,,,,,
11/10/22,18:2,21,41,39,VL,1,255,,,,,
11/10/22,18:2,37,38,45,VL,1,258,,,,,
11/10/22,18:2,47,20,43,VL,1,268,,,,,
11/10/22,18:2,50,58,51,VL,1,257,,,,,
11/10/22,18:2,55,10,52,VL,1,255,,,,,
11/10/22,18:2,56,43,95,Moto,13,139,,,,,
11/10/22,18:2,57,69,64,VL,1,257,,,,,
11/10/22,18:20,12,58,35,VL,1,192,,,,,
11/10/22,18:20,21,83,35,VL,1,191,,,,,
11/10/22,18:20,21,40,42,PL,14,387,296,,,,
11/10/22,18:20,26,45,7,VL,1,307,,,,,
11/10/22,18:21,20,95,13,VL,1,230,,,,,
11/10/22,18:21,23,32,15,VL,1,243,,,,,
11/10/22,18:21,26,12,22,VL,1,244,,,,,
11/10/22,18:21,29,69,22,VL,1,282,,,,,
11/10/22,18:21,33,42,21,VL,1,269,,,,,
11/10/22,18:21,37,37,16,VL,1,268,,,,,
11/10/22,18:21,40,19,15,VL,1,243,,,,,
11/10/22,18:21,41,6,15,VL,1,192,,,,,
11/10/22,18:21,56,33,14,VL,1,268,,,,,
11/10/22,18:22,39,31,34,VL,1,192,,,,,
11/10/22,18:22,54,39,34,VL,1,192,,,,,
11/10/22,18:23,3,26,34,VL,1,192,,,,,
11/10/22,18:23,6,30,34,VL,1,192,,,,,
11/10/22,18:23,15,69,11,VL,1,243,,,,,
11/10/22,18:23,20,24,11,VL,1,217,,,,,
11/10/22,18:23,22,34,15,VL,1,243,,,,,
11/10/22,18:23,25,39,15,VL,1,256,,,,,
11/10/22,18:23,29,75,18,VL,1,244,,,,,
11/10/22,18:23,33,13,22,VL,1,218,,,,,
11/10/22,18:23,36,30,22,VL,1,256,,,,,
11/10/22,18:23,38,51,24,VL,1,231,,,,,
11/10/22,18:23,42,3,26,VL,1,320,,,,,
11/10/22,18:23,44,35,27,VL,1,242,,,,,
11/10/22,18:23,46,73,29,VL,1,256,,,,,
11/10/22,18:23,51,13,26,VL,1,256,,,,,
11/10/22,18:23,52,42,25,VL,1,256,,,,,
11/10/22,18:23,56,17,28,VL,1,230,,,,,
11/10/22,18:24,12,73,33,VL,1,243,,,,,
11/10/22,18:24,27,97,42,VL,1,256,,,,,
11/10/22,18:24,31,98,43,VL,1,271,,,,,
11/10/22,18:24,36,39,37,VL,1,256,,,,,
11/10/22,18:24,39,58,41,VL,1,245,,,,,
11/10/22,18:24,47,24,39,VL,1,255,,,,,
11/10/22,18:24,59,91,40,VL,1,256,,,,,
11/10/22,18:25,19,9,32,VL,1,242,,,,,
11/10/22,18:25,20,52,35,VL,1,244,,,,,
11/10/22,18:25,26,10,33,VL,1,268,,,,,
11/10/22,18:25,27,19,31,VL,1,256,,,,,
11/10/22,18:25,30,33,39,VL,1,268,,,,,
11/10/22,18:25,33,85,39,VL,1,269,,,,,
11/10/22,18:26,14,58,43,VL,1,257,,,,,
11/10/22,18:26,18,93,40,VL,1,244,,,,,
11/10/22,18:26,21,82,44,VL,1,242,,,,,
11/10/22,18:26,40,68,37,VL,1,257,,,,,
11/10/22,18:26,44,65,41,VL,1,245,,,,,
11/10/22,18:26,46,72,42,VL,2,362,,,,,
11/10/22,18:26,49,64,43,VL,1,244,,,,,
11/10/22,18:26,52,90,39,VL,1,270,,,,,
11/10/22,18:27,10,81,43,VL,1,256,,,,,
11/10/22,18:27,21,56,43,VL,1,270,,,,,
11/10/22,18:27,23,15,44,VL,1,268,,,,,
11/10/22,18:27,26,41,46,VL,1,243,,,,,
11/10/22,18:27,36,17,50,VL,1,243,,,,,
11/10/22,18:27,45,22,45,VL,1,245,,,,,
11/10/22,18:27,49,41,43,VL,1,257,,,,,
11/10/22,18:27,59,62,35,VL,1,244,,,,,
11/10/22,18:28,1,46,37,VL,1,256,,,,,
11/10/22,18:28,17,22,42,VL,1,245,,,,,
11/10/22,18:28,37,46,38,VL,1,257,,,,,
11/10/22,18:28,40,4,35,VL,1,243,,,,,
11/10/22,18:28,42,64,38,VL,1,257,,,,,
11/10/22,18:28,45,83,33,VL,1,257,,,,,
11/10/22,18:28,53,41,40,VL,1,230,,,,,
11/10/22,18:28,58,39,60,VL,1,230,,,,,
11/10/22,18:28,59,86,52,VL,1,243,,,,,
11/10/22,18:29,11,99,47,VL,1,232,,,,,
11/10/22,18:29,15,67,41,VL,1,258,,,,,
11/10/22,18:29,59,84,38,Moto,13,141,,,,,
11/10/22,18:3,1,35,52,VL,1,245,,,,,
11/10/22,18:3,5,45,42,VL,1,245,,,,,
11/10/22,18:3,10,54,42,VL,1,193,,,,,
11/10/22,18:3,11,44,48,VL,1,282,,,,,
11/10/22,18:3,16,23,44,VL,1,257,,,,,
11/10/22,18:3,18,78,41,VL,1,270,,,,,
11/10/22,18:3,21,59,51,VL,1,242,,,,,
11/10/22,18:3,27,16,47,VL,1,242,,,,,
11/10/22,18:3,31,53,40,VL,1,256,,,,,
11/10/22,18:3,34,29,42,VL,1,232,,,,,
11/10/22,18:3,42,77,51,VL,1,245,,,,,
11/10/22,18:30,0,58,42,VL,1,269,,,,,
11/10/22,18:30,2,3,39,VL,1,230,,,,,
11/10/22,18:30,4,2,37,VL,1,256,,,,,
11/10/22,18:30,14,79,38,VL,1,244,,,,,
11/10/22,18:30,18,7,41,VL,1,231,,,,,
11/10/22,18:30,21,35,41,VL,1,281,,,,,
11/10/22,18:31,7,16,36,Moto,13,179,,,,,
11/10/22,18:31,10,28,34,VL,1,244,,,,,
11/10/22,18:31,13,3,36,VL,1,255,,,,,
11/10/22,18:31,20,39,43,VL,1,255,,,,,
11/10/22,18:31,23,98,37,VL,1,256,,,,,
11/10/22,18:31,26,1,37,VL,1,255,,,,,
11/10/22,18:31,33,7,57,VL,1,295,,,,,
11/10/22,18:31,40,39,38,VL,1,256,,,,,
11/10/22,18:31,44,34,36,VL,1,332,,,,,
11/10/22,18:31,46,97,47,VL,1,246,,,,,
11/10/22,18:31,53,97,43,VL,1,270,,,,,
11/10/22,18:32,29,51,29,VL,2,371,,,,,
11/10/22,18:32,39,46,40,VL,1,257,,,,,
11/10/22,18:32,44,10,40,VL,1,232,,,,,
11/10/22,18:32,48,66,49,VL,1,243,,,,,
11/10/22,18:32,51,38,41,VL,1,242,,,,,
11/10/22,18:32,56,25,35,VL,1,257,,,,,
11/10/22,18:32,58,89,33,VL,1,257,,,,,
11/10/22,18:33,3,72,34,VL,1,243,,,,,
11/10/22,18:33,8,10,41,VL,1,270,,,,,
11/10/22,18:33,16,1,52,VL,1,255,,,,,
11/10/22,18:33,24,16,57,VL,1,272,,,,,
11/10/22,18:33,46,15,45,VL,1,231,,,,,
11/10/22,18:33,49,62,38,VL,1,256,,,,,
11/10/22,18:33,54,39,37,VL,1,256,,,,,
11/10/22,18:33,57,9,37,VL,1,281,,,,,
11/10/22,18:33,59,29,41,VL,1,270,,,,,
11/10/22,18:34,2,17,43,VL,1,242,,,,,
11/10/22,18:34,5,62,44,VL,1,256,,,,,
11/10/22,18:34,9,69,48,VL,1,258,,,,,
11/10/22,18:34,27,98,40,VL,1,243,,,,,
11/10/22,18:34,31,48,50,VL,1,256,,,,,
11/10/22,18:35,0,96,34,VL,1,244,,,,,
11/10/22,18:35,3,13,36,VL,1,243,,,,,
11/10/22,18:35,5,48,38,VL,1,258,,,,,
11/10/22,18:35,8,89,34,VL,1,231,,,,,
11/10/22,18:35,22,40,53,VL,1,270,,,,,
11/10/22,18:35,28,43,49,VL,1,257,,,,,
11/10/22,18:35,34,81,41,VL,1,255,,,,,
11/10/22,18:35,42,43,36,VL,1,257,,,,,
11/10/22,18:35,49,59,55,VL,1,270,,,,,
11/10/22,18:35,58,47,70,VL,1,270,,,,,
11/10/22,18:36,18,59,43,VL,1,256,,,,,
11/10/22,18:36,27,36,36,VL,1,270,,,,,
11/10/22,18:36,30,3,37,VL,1,192,,,,,
11/10/22,18:36,37,90,52,VL,1,272,,,,,
11/10/22,18:37,4,21,38,VL,1,270,,,,,
11/10/22,18:37,6,66,39,VL,1,230,,,,,
11/10/22,18:37,11,40,37,VL,1,256,,,,,
11/10/22,18:37,24,80,38,VL,1,192,,,,,
11/10/22,18:37,29,0,54,VL,1,283,,,,,
11/10/22,18:37,30,76,49,Moto,13,141,,,,,
11/10/22,18:37,35,74,38,VL,1,256,,,,,
11/10/22,18:37,55,19,42,VL,1,245,,,,,
11/10/22,18:37,58,14,44,Moto,13,167,,,,,
11/10/22,18:38,6,21,38,VL,1,191,,,,,
11/10/22,18:38,10,58,36,VL,1,255,,,,,
11/10/22,18:38,15,27,33,VL,1,268,,,,,
11/10/22,18:38,16,85,38,VL,1,192,,,,,
11/10/22,18:38,17,91,33,VL,1,255,,,,,
11/10/22,18:38,21,78,32,VL,1,255,,,,,
11/10/22,18:38,25,27,43,VL,1,257,,,,,
11/10/22,18:38,34,33,40,VL,1,268,,,,,
11/10/22,18:38,36,73,38,VL,1,244,,,,,
11/10/22,18:38,41,86,37,VL,1,242,,,,,
11/10/22,18:38,42,91,38,VL,1,232,,,,,
11/10/22,18:39,1,59,59,VL,1,255,,,,,
11/10/22,18:39,16,35,48,VL,1,348,,,,,
11/10/22,18:39,21,46,40,VL,1,256,,,,,
11/10/22,18:39,26,41,33,VL,1,230,,,,,
11/10/22,18:39,29,40,32,VL,1,268,,,,,
11/10/22,18:39,32,22,31,VL,1,257,,,,,
11/10/22,18:39,33,31,31,VL,1,345,,,,,
11/10/22,18:39,38,15,30,VL,1,244,,,,,
11/10/22,18:39,42,3,28,VL,1,244,,,,,
11/10/22,18:39,46,9,27,VL,1,270,,,,,
11/10/22,18:39,48,2,27,VL,1,242,,,,,
11/10/22,18:39,50,14,38,VL,1,193,,,,,
11/10/22,18:39,50,0,25,VL,1,256,,,,,
11/10/22,18:39,56,29,28,VL,1,256,,,,,
11/10/22,18:39,58,33,28,VL,1,256,,,,,
11/10/22,18:4,1,60,42,VL,1,258,,,,,
11/10/22,18:4,5,2,52,VL,1,268,,,,,
11/10/22,18:4,33,31,55,VL,1,244,,,,,
11/10/22,18:4,35,30,51,VL,1,256,,,,,
11/10/22,18:4,46,68,42,VL,1,256,,,,,
11/10/22,18:4,57,61,51,VL,1,255,,,,,
11/10/22,18:40,28,34,50,VL,1,244,,,,,
11/10/22,18:40,34,34,39,VL,1,255,,,,,
11/10/22,18:40,38,79,53,VL,1,258,,,,,
11/10/22,18:40,41,38,51,VL,1,229,,,,,
11/10/22,18:40,45,64,47,VL,1,282,,,,,
11/10/22,18:40,47,94,46,VL,1,296,,,,,
11/10/22,18:40,52,37,40,VL,1,257,,,,,
11/10/22,18:41,2,79,35,VL,1,294,,,,,
11/10/22,18:41,6,66,34,VL,2,387,,,,,
11/10/22,18:41,9,53,34,VL,1,257,,,,,
11/10/22,18:41,14,94,34,VL,1,256,,,,,
11/10/22,18:41,21,28,43,VL,1,256,,,,,
11/10/22,18:41,24,83,38,VL,1,192,,,,,
11/10/22,18:41,25,40,54,VL,1,255,,,,,
11/10/22,18:41,45,44,49,VL,1,257,,,,,
11/10/22,18:41,49,86,41,VL,1,257,,,,,
11/10/22,18:42,1,10,41,VL,1,310,,,,,
11/10/22,18:42,3,30,41,VL,1,231,,,,,
11/10/22,18:42,11,27,31,VL,1,230,,,,,
11/10/22,18:42,13,75,37,VL,1,242,,,,,
11/10/22,18:42,18,14,39,VL,1,243,,,,,
11/10/22,18:42,29,50,35,VL,1,255,,,,,
11/10/22,18:42,42,31,38,VL,1,258,,,,,
11/10/22,18:42,45,24,45,VL,1,256,,,,,
11/10/22,18:42,54,20,54,VL,1,243,,,,,
11/10/22,18:43,3,19,43,VL,1,268,,,,,
11/10/22,18:43,6,41,40,VL,1,256,,,,,
11/10/22,18:43,13,7,39,VL,1,268,,,,,
11/10/22,18:43,21,3,37,VL,1,308,,,,,
11/10/22,18:43,39,8,32,VL,1,281,,,,,
11/10/22,18:43,41,58,33,VL,1,256,,,,,
11/10/22,18:43,43,71,33,VL,1,243,,,,,
11/10/22,18:43,46,58,29,VL,1,269,,,,,
11/10/22,18:43,55,65,53,VL,1,269,,,,,
11/10/22,18:44,3,26,42,VL,1,255,,,,,
11/10/22,18:44,12,91,45,VL,1,257,,,,,
11/10/22,18:44,18,80,37,VL,1,270,,,,,
11/10/22,18:44,22,66,39,VL,1,258,,,,,
11/10/22,18:44,24,5,38,VL,1,257,,,,,
11/10/22,18:44,29,8,38,VL,1,258,,,,,
11/10/22,18:44,37,98,36,VL,1,244,,,,,
11/10/22,18:45,12,60,49,VL,1,271,,,,,
11/10/22,18:45,20,59,39,VL,1,257,,,,,
11/10/22,18:45,21,94,40,VL,1,242,,,,,
11/10/22,18:45,30,50,41,VL,1,243,,,,,
11/10/22,18:45,35,81,41,VL,1,245,,,,,
11/10/22,18:45,38,11,42,VL,1,256,,,,,
11/10/22,18:45,42,47,41,VL,1,256,,,,,
11/10/22,18:45,45,93,41,VL,1,281,,,,,
11/10/22,18:45,52,66,39,VL,1,321,,,,,
11/10/22,18:45,58,3,33,VL,1,230,,,,,
11/10/22,18:46,17,15,39,VL,1,255,,,,,
11/10/22,18:46,19,31,38,VL,1,282,,,,,
11/10/22,18:46,21,18,39,VL,1,270,,,,,
11/10/22,18:46,32,83,36,VL,1,269,,,,,
11/10/22,18:46,35,81,36,VL,1,257,,,,,
11/10/22,18:46,45,25,52,VL,1,257,,,,,
11/10/22,18:46,53,85,36,VL,1,258,,,,,
11/10/22,18:47,2,7,39,VL,1,257,,,,,
11/10/22,18:47,14,51,44,VL,1,256,,,,,
11/10/22,18:47,20,87,46,VL,1,255,,,,,
11/10/22,18:47,28,21,35,VL,1,243,,,,,
11/10/22,18:47,34,35,34,VL,1,270,,,,,
11/10/22,18:47,36,72,34,VL,1,256,,,,,
11/10/22,18:47,38,25,36,VL,1,255,,,,,
11/10/22,18:47,41,39,36,VL,1,268,,,,,
11/10/22,18:48,3,52,44,VL,1,256,,,,,
11/10/22,18:48,30,51,50,VL,1,270,,,,,
11/10/22,18:48,33,26,48,VL,1,270,,,,,
11/10/22,18:48,36,30,48,VL,1,257,,,,,
11/10/22,18:48,39,20,42,VL,1,243,,,,,
11/10/22,18:48,58,52,22,VL,1,256,,,,,
11/10/22,18:49,0,28,49,VL,1,191,,,,,
11/10/22,18:49,2,85,26,VL,1,269,,,,,
11/10/22,18:49,13,74,35,VL,1,255,,,,,
11/10/22,18:49,15,76,39,VL,1,256,,,,,
11/10/22,18:49,19,10,42,VL,1,269,,,,,
11/10/22,18:49,23,35,39,VL,1,230,,,,,
11/10/22,18:49,53,60,64,VL,1,244,,,,,
11/10/22,18:49,58,90,37,VL,1,230,,,,,
11/10/22,18:5,8,87,49,VL,1,272,,,,,
11/10/22,18:5,21,57,39,VL,2,373,,,,,
11/10/22,18:5,24,26,39,VL,1,269,,,,,
11/10/22,18:5,26,30,35,VL,1,244,,,,,
11/10/22,18:5,27,69,35,VL,1,255,,,,,
11/10/22,18:5,35,58,39,VL,1,269,,,,,
11/10/22,18:5,37,15,37,VL,1,231,,,,,
11/10/22,18:5,42,49,32,VL,1,256,,,,,
11/10/22,18:5,44,17,30,VL,1,257,,,,,
11/10/22,18:5,45,81,31,VL,1,256,,,,,
11/10/22,18:5,56,87,42,VL,1,257,,,,,
11/10/22,18:50,4,9,34,VL,1,270,,,,,
11/10/22,18:50,5,83,39,VL,1,192,,,,,
11/10/22,18:50,7,11,35,VL,1,255,,,,,
11/10/22,18:50,16,48,44,VL,1,269,,,,,
11/10/22,18:50,17,86,41,VL,1,270,,,,,
11/10/22,18:50,19,84,38,VL,1,230,,,,,
11/10/22,18:50,26,87,38,VL,1,244,,,,,
11/10/22,18:50,30,75,57,VL,1,259,,,,,
11/10/22,18:50,36,0,50,VL,1,232,,,,,
11/10/22,18:50,45,65,64,VL,1,271,,,,,
11/10/22,18:50,54,44,40,VL,1,268,,,,,
11/10/22,18:51,5,46,41,VL,1,243,,,,,
11/10/22,18:51,9,44,42,VL,1,256,,,,,
11/10/22,18:51,12,97,40,VL,1,243,,,,,
11/10/22,18:51,14,70,40,VL,1,256,,,,,
11/10/22,18:51,30,98,42,VL,1,283,,,,,
11/10/22,18:51,58,12,46,VL,1,258,,,,,
11/10/22,18:52,0,27,42,VL,1,258,,,,,
11/10/22,18:52,3,44,41,VL,1,270,,,,,
11/10/22,18:52,27,67,44,VL,1,256,,,,,
11/10/22,18:52,29,32,43,VL,1,255,,,,,
11/10/22,18:52,32,31,41,VL,1,256,,,,,
11/10/22,18:52,35,73,41,VL,1,270,,,,,
11/10/22,18:52,38,9,40,VL,1,242,,,,,
11/10/22,18:52,51,41,40,VL,1,257,,,,,
11/10/22,18:53,8,43,49,VL,1,244,,,,,
11/10/22,18:53,12,48,42,VL,1,230,,,,,
11/10/22,18:53,15,93,40,VL,1,268,,,,,
11/10/22,18:53,17,20,38,VL,1,243,,,,,
11/10/22,18:53,19,54,37,VL,1,231,,,,,
11/10/22,18:53,29,63,38,VL,1,295,,,,,
11/10/22,18:53,33,29,40,VL,1,256,,,,,
11/10/22,18:53,34,90,37,VL,1,243,,,,,
11/10/22,18:53,39,63,32,VL,1,269,,,,,
11/10/22,18:53,42,23,28,VL,1,268,,,,,
11/10/22,18:53,44,60,28,VL,1,256,,,,,
11/10/22,18:53,47,84,26,VL,1,244,,,,,
11/10/22,18:53,52,92,28,VL,1,307,,,,,
11/10/22,18:54,1,12,43,VL,1,257,,,,,
11/10/22,18:54,3,98,42,VL,1,232,,,,,
11/10/22,18:54,10,19,35,VL,1,256,,,,,
11/10/22,18:54,23,4,39,VL,1,296,,,,,
11/10/22,18:54,27,10,35,VL,1,229,,,,,
11/10/22,18:54,31,13,32,VL,1,282,,,,,
11/10/22,18:54,35,57,29,VL,1,256,,,,,
11/10/22,18:54,39,78,29,VL,1,255,,,,,
11/10/22,18:54,45,31,30,VL,1,255,,,,,
11/10/22,18:55,16,19,41,VL,1,270,,,,,
11/10/22,18:55,17,97,44,VL,1,243,,,,,
11/10/22,18:55,25,5,36,VL,1,269,,,,,
11/10/22,18:55,30,38,39,VL,1,255,,,,,
11/10/22,18:55,34,16,39,VL,1,268,,,,,
11/10/22,18:55,45,72,35,VL,1,270,,,,,
11/10/22,18:56,10,22,41,VL,1,257,,,,,
11/10/22,18:56,11,46,39,VL,1,230,,,,,
11/10/22,18:56,15,77,34,VL,1,257,,,,,
11/10/22,18:56,16,73,34,Moto,13,141,,,,,
11/10/22,18:56,47,27,41,VL,1,295,,,,,
11/10/22,18:56,55,91,52,VL,1,268,,,,,
11/10/22,18:56,59,97,57,VL,1,217,,,,,
11/10/22,18:57,11,46,37,VL,1,256,,,,,
11/10/22,18:57,13,9,39,VL,1,256,,,,,
11/10/22,18:57,20,27,32,VL,1,256,,,,,
11/10/22,18:57,22,27,31,VL,1,256,,,,,
11/10/22,18:57,32,12,50,VL,1,230,,,,,
11/10/22,18:57,38,99,57,VL,1,242,,,,,
11/10/22,18:57,44,2,47,VL,1,246,,,,,
11/10/22,18:57,48,9,54,VL,1,259,,,,,
11/10/22,18:57,55,52,46,VL,1,230,,,,,
11/10/22,18:58,0,15,38,VL,1,268,,,,,
11/10/22,18:58,11,5,29,VL,1,257,,,,,
11/10/22,18:58,18,13,37,VL,1,244,,,,,
11/10/22,18:58,25,52,50,VL,1,243,,,,,
11/10/22,18:58,35,8,47,VL,1,272,,,,,
11/10/22,18:58,39,55,66,VL,1,259,,,,,
11/10/22,18:58,44,1,54,VL,1,233,,,,,
11/10/22,18:58,48,20,41,VL,1,258,,,,,
11/10/22,18:58,51,65,48,VL,1,258,,,,,
11/10/22,18:58,54,20,50,VL,1,269,,,,,
11/10/22,18:58,59,47,50,VL,1,243,,,,,
11/10/22,18:59,5,5,38,VL,1,321,,,,,
11/10/22,18:59,9,51,39,VL,1,256,,,,,
11/10/22,18:59,21,43,47,VL,1,257,,,,,
11/10/22,18:59,29,12,62,VL,1,257,,,,,
11/10/22,18:59,39,20,43,VL,1,245,,,,,
11/10/22,18:59,42,2,41,VL,1,270,,,,,
11/10/22,18:59,43,65,37,VL,1,256,,,,,
11/10/22,18:59,47,29,40,VL,1,256,,,,,
11/10/22,18:59,57,92,54,VL,1,245,,,,,
11/10/22,18:6,14,72,40,VL,1,243,,,,,
11/10/22,18:6,15,74,44,Moto,13,153,,,,,
11/10/22,18:6,18,7,41,VL,1,257,,,,,
11/10/22,18:6,29,70,34,VL,1,243,,,,,
11/10/22,18:6,31,74,32,VL,1,243,,,,,
11/10/22,18:6,37,0,31,VL,1,231,,,,,
11/10/22,18:6,40,13,36,VL,1,256,,,,,
11/10/22,18:6,44,27,33,VL,1,244,,,,,
11/10/22,18:6,50,79,54,VL,1,245,,,,,
11/10/22,18:6,56,7,42,VL,1,270,,,,,
11/10/22,18:7,4,3,37,VL,1,231,,,,,
11/10/22,18:7,17,69,43,VL,1,297,,,,,
11/10/22,18:7,20,48,46,VL,1,243,,,,,
11/10/22,18:7,23,97,45,VL,1,268,,,,,
11/10/22,18:7,27,4,39,VL,1,270,,,,,
11/10/22,18:7,33,91,32,VL,1,229,,,,,
11/10/22,18:7,35,6,31,VL,1,257,,,,,
11/10/22,18:7,38,49,36,VL,1,256,,,,,
11/10/22,18:7,41,49,34,VL,1,256,,,,,
