ID,Catégorie,Horodate,Entrant,Sortant
125943,VL,2022/10/14 12:14:54.569,x,
38962,VELO,2022/10/14 12:15:07.402,,x
38965,VELO,2022/10/14 12:15:31.404,,x
38969,VL,2022/10/14 12:15:47.736,,x
125944,VL,2022/10/14 12:15:59.601,x,
38973,VELO,2022/10/14 12:16:43.535,,x
125947,VL,2022/10/14 12:16:56.435,x,
38981,VELO,2022/10/14 12:17:07.399,x,
125950,VELO,2022/10/14 12:17:18.098,x,
38983,VL,2022/10/14 12:18:09.266,,x
38984,VL,2022/10/14 12:18:44.098,,x
38985,VELO,2022/10/14 12:18:47.200,x,
38987,VL,2022/10/14 12:18:57.131,,x
38988,VL,2022/10/14 12:18:59.265,,x
38989,VELO,2022/10/14 12:19:08.567,,x
38990,VL,2022/10/14 12:19:11.468,,x
38991,VL,2022/10/14 12:19:28.299,,x
38992,VELO,2022/10/14 12:19:52.033,x,
38996,VELO,2022/10/14 12:20:37.132,,x
38997,VELO,2022/10/14 12:20:45.199,,x
125961,VELO,2022/10/14 12:20:53.065,x,
38999,VELO,2022/10/14 12:21:01.132,,x
39003,VL,2022/10/14 12:21:08.764,,x
39004,VL,2022/10/14 12:21:19.065,,x
39005,VL,2022/10/14 12:21:29.199,,x
39006,VELO,2022/10/14 12:21:40.030,,x
125965,VL,2022/10/14 12:21:42.030,x,
39007,VELO,2022/10/14 12:21:44.565,,x
125968,VELO,2022/10/14 12:21:58.430,x,
39015,VELO,2022/10/14 12:22:19.065,,x
39013,VL,2022/10/14 12:22:28.164,,x
39019,VELO,2022/10/14 12:23:09.632,,x
39021,VELO,2022/10/14 12:23:13.230,,x
39023,VELO,2022/10/14 12:23:18.196,,x
39028,VL,2022/10/14 12:23:29.630,,x
39030,VELO,2022/10/14 12:23:44.330,,x
39031,VL,2022/10/14 12:24:40.197,,x
125972,VL,2022/10/14 12:25:09.830,x,
125974,VELO,2022/10/14 12:25:10.463,x,
125975,VL,2022/10/14 12:25:17.696,x,
39039,VELO,2022/10/14 12:25:27.030,x,
39043,VELO,2022/10/14 12:25:46.327,x,
39047,VL,2022/10/14 12:25:57.496,,x
39055,VELO,2022/10/14 12:26:05.563,,x
39058,VELO,2022/10/14 12:26:18.795,x,
39059,VELO,2022/10/14 12:26:19.995,x,
39060,UT,2022/10/14 12:26:22.529,,x
39061,VL,2022/10/14 12:26:45.494,,x
39063,MOTO,2022/10/14 12:26:53.361,,x
39064,VELO,2022/10/14 12:26:57.928,,x
125985,VELO,2022/10/14 12:27:17.761,x,
39071,VL,2022/10/14 12:27:24.796,,x
125986,VELO,2022/10/14 12:27:34.660,x,
125988,VL,2022/10/14 12:27:44.461,x,
39074,VELO,2022/10/14 12:28:11.562,,x
39076,VL,2022/10/14 12:28:17.227,,x
39078,VELO,2022/10/14 12:28:19.926,,x
39077,VL,2022/10/14 12:28:20.060,,x
39082,VELO,2022/10/14 12:28:52.260,,x
125998,VL,2022/10/14 12:28:54.660,x,
39085,VL,2022/10/14 12:29:05.361,,x
39091,VL,2022/10/14 12:29:07.859,,x
39099,VL,2022/10/14 12:29:09.993,,x
39104,VELO,2022/10/14 12:29:11.494,,x
39107,VELO,2022/10/14 12:29:20.961,,x
39108,VL,2022/10/14 12:29:23.162,,x
39109,VL,2022/10/14 12:29:27.861,,x
126007,VL,2022/10/14 12:29:35.228,x,
39110,VL,2022/10/14 12:29:39.430,,x
39124,VELO,2022/10/14 12:29:57.493,,x
126012,VELO,2022/10/14 12:30:03.495,x,
39137,VELO,2022/10/14 12:30:12.394,x,
39115,VL,2022/10/14 12:30:14.126,,x
39139,VL,2022/10/14 12:30:17.425,,x
126016,VELO,2022/10/14 12:30:49.027,x,
39142,EDPM,2022/10/14 12:30:54.193,x,
126018,VL,2022/10/14 12:30:59.357,x,
126019,VL,2022/10/14 12:31:05.090,x,
39144,VELO,2022/10/14 12:31:07.359,,x
39145,VELO,2022/10/14 12:31:09.759,,x
39167,VL,2022/10/14 12:31:52.824,,x
39170,VL,2022/10/14 12:32:13.791,,x
126024,VL,2022/10/14 12:32:30.958,x,
39175,VL,2022/10/14 12:32:55.225,,x
39177,VL,2022/10/14 12:33:00.825,,x
126026,VELO,2022/10/14 12:33:20.325,x,
39181,VELO,2022/10/14 12:34:20.124,x,
39182,EDPM,2022/10/14 12:34:41.158,x,
39183,VL,2022/10/14 12:34:50.191,,x
39184,VELO,2022/10/14 12:34:58.725,x,
39195,VL,2022/10/14 12:35:34.256,,x
39196,VL,2022/10/14 12:35:53.990,,x
39200,VL,2022/10/14 12:35:57.856,,x
39202,VELO,2022/10/14 12:36:13.924,x,
126037,VELO,2022/10/14 12:36:31.624,x,
39214,VELO,2022/10/14 12:36:45.424,,x
39215,VELO,2022/10/14 12:36:48.123,,x
39225,VL,2022/10/14 12:37:03.022,,x
39226,VELO,2022/10/14 12:37:18.955,,x
126041,VL,2022/10/14 12:37:37.789,x,
39227,VL,2022/10/14 12:37:38.823,,x
39229,VELO,2022/10/14 12:37:46.588,x,
39230,VELO,2022/10/14 12:37:52.688,x,
39231,VELO,2022/10/14 12:38:01.623,x,
126046,VELO,2022/10/14 12:38:01.623,x,
39234,VL,2022/10/14 12:38:10.821,,x
39252,VL,2022/10/14 12:39:56.321,,x
39253,VL,2022/10/14 12:40:04.252,,x
39254,VL,2022/10/14 12:40:43.652,,x
39255,VELO,2022/10/14 12:40:49.154,,x
126058,VL,2022/10/14 12:41:05.921,x,
126059,VL,2022/10/14 12:41:12.121,x,
39257,VL,2022/10/14 12:41:15.788,,x
39259,VELO,2022/10/14 12:41:59.719,,x
39268,VELO,2022/10/14 12:42:45.721,,x
39269,VELO,2022/10/14 12:42:47.021,,x
39270,VELO,2022/10/14 12:42:47.851,,x
126063,VL,2022/10/14 12:44:29.353,x,
126066,VL,2022/10/14 12:45:44.117,x,
39274,VL,2022/10/14 12:46:00.616,,x
39275,VL,2022/10/14 12:46:04.749,,x
39276,VL,2022/10/14 12:46:09.649,,x
39277,VELO,2022/10/14 12:46:13.400,,x
39280,VL,2022/10/14 12:46:43.732,,x
39281,VL,2022/10/14 12:46:53.833,,x
39304,VELO,2022/10/14 12:47:24.131,x,
39312,VL,2022/10/14 12:49:26.829,,x
39313,MOTO,2022/10/14 12:49:53.564,,x
126104,VL,2022/10/14 12:50:50.830,x,
39337,VELO,2022/10/14 12:53:04.032,,x
39338,VL,2022/10/14 12:53:11.095,,x
39339,VL,2022/10/14 12:53:16.292,,x
126127,VL,2022/10/14 12:53:44.962,x,
126129,VL,2022/10/14 12:54:58.827,x,
39344,MOTO,2022/10/14 12:55:56.893,,x
39345,VELO,2022/10/14 12:55:57.694,,x
39346,VELO,2022/10/14 12:56:04.226,x,
39347,VL,2022/10/14 12:56:17.094,,x
39349,VELO,2022/10/14 12:56:56.360,,x
39353,VELO,2022/10/14 12:58:12.424,,x
126134,VELO,2022/10/14 12:58:15.357,x,
126136,VL,2022/10/14 13:00:26.226,x,
39360,VELO,2022/10/14 13:00:38.291,x,
39362,VL,2022/10/14 13:01:30.624,,x
39363,VELO,2022/10/14 13:01:50.557,,x
126141,VL,2022/10/14 13:03:03.957,x,
126146,VL,2022/10/14 13:05:18.688,x,
39383,VL,2022/10/14 13:06:20.021,,x
39384,VELO,2022/10/14 13:06:27.754,x,
126150,VL,2022/10/14 13:06:29.219,x,
126151,VL,2022/10/14 13:06:48.352,x,
126155,VELO,2022/10/14 13:06:58.487,x,
39389,VL,2022/10/14 13:07:01.154,,x
39395,VL,2022/10/14 13:08:07.818,,x
39396,VL,2022/10/14 13:08:25.487,,x
126160,VELO,2022/10/14 13:08:46.818,x,
126162,VL,2022/10/14 13:09:29.752,x,
39404,UT,2022/10/14 13:09:43.018,,x
39405,VL,2022/10/14 13:10:29.618,,x
126163,VL,2022/10/14 13:11:06.485,x,
39408,VELO,2022/10/14 13:11:30.750,,x
126170,VELO,2022/10/14 13:11:50.284,x,
126171,VL,2022/10/14 13:11:51.751,x,
39411,VL,2022/10/14 13:12:00.685,,x
39417,VL,2022/10/14 13:13:08.283,,x
126174,VL,2022/10/14 13:13:24.150,x,
126175,VL,2022/10/14 13:14:36.817,x,
126176,VL,2022/10/14 13:14:41.883,x,
39423,VELO,2022/10/14 13:15:01.817,,x
39426,VELO,2022/10/14 13:15:10.748,x,
126178,VL,2022/10/14 13:15:12.415,x,
126182,VELO,2022/10/14 13:15:45.814,x,
126188,VL,2022/10/14 13:17:25.946,x,
39454,MOTO,2022/10/14 13:18:11.615,,x
126193,VELO,2022/10/14 13:18:14.346,x,
126198,VELO,2022/10/14 13:18:30.013,,x
126200,VL,2022/10/14 13:18:38.612,x,
39463,VL,2022/10/14 13:18:50.014,,x
126202,VELO,2022/10/14 13:18:55.812,x,
39464,VL,2022/10/14 13:19:07.347,,x
39468,VL,2022/10/14 13:19:23.946,,x
39473,VL,2022/10/14 13:19:26.547,,x
126205,VL,2022/10/14 13:20:16.345,x,
126206,VL,2022/10/14 13:20:24.812,x,
126211,VL,2022/10/14 13:22:03.144,x,
126212,VL,2022/10/14 13:22:09.812,x,
126214,VELO,2022/10/14 13:22:26.543,x,
126215,VELO,2022/10/14 13:22:51.345,,x
126219,VL,2022/10/14 13:24:15.809,x,
39515,VL,2022/10/14 13:24:28.477,,x
39523,VELO,2022/10/14 13:26:03.409,,x
126223,VL,2022/10/14 13:26:13.543,x,
126233,VL,2022/10/14 13:27:11.808,x,
126237,VELO,2022/10/14 13:27:43.274,x,
39535,VL,2022/10/14 13:28:02.407,,x
126245,VL,2022/10/14 13:30:26.940,x,
39539,VELO,2022/10/14 13:30:30.208,,x
126248,VELO,2022/10/14 13:30:36.076,x,
39546,VL,2022/10/14 13:30:47.404,,x
39547,VL,2022/10/14 13:31:48.204,,x
126249,VL,2022/10/14 13:31:54.338,x,
126254,VL,2022/10/14 13:34:52.135,x,
126255,VL,2022/10/14 13:34:56.166,x,
39561,VELO,2022/10/14 13:34:58.734,x,
39569,VL,2022/10/14 13:36:20.002,,x
39570,EDPM,2022/10/14 13:37:25.667,x,
126260,VELO,2022/10/14 13:37:26.801,x,
126262,VL,2022/10/14 13:37:33.701,x,
39572,VELO,2022/10/14 13:37:35.502,,x
126264,VL,2022/10/14 13:38:35.035,x,
126265,VELO,2022/10/14 13:38:36.835,x,
126266,VL,2022/10/14 13:38:39.835,x,
39577,VELO,2022/10/14 13:39:21.868,,x
126273,VL,2022/10/14 13:39:49.765,x,
126276,VL,2022/10/14 13:39:58.967,x,
126277,VL,2022/10/14 13:40:19.500,x,
126280,VELO,2022/10/14 13:40:33.366,x,
126287,VELO,2022/10/14 13:40:40.733,x,
126288,VL,2022/10/14 13:41:57.233,x,
126289,VELO,2022/10/14 13:42:06.299,x,
39599,VL,2022/10/14 13:42:14.966,,x
126290,VL,2022/10/14 13:42:23.665,x,
126291,VL,2022/10/14 13:42:31.665,x,
126295,VELO,2022/10/14 13:42:56.299,x,
126300,VL,2022/10/14 13:43:16.198,x,
126305,VELO,2022/10/14 13:43:27.665,x,
39611,VL,2022/10/14 13:43:27.865,,x
126306,VELO,2022/10/14 13:43:31.331,x,
126318,VELO,2022/10/14 13:45:31.531,x,
39629,VELO,2022/10/14 13:45:48.095,,x
126327,MOTO,2022/10/14 13:46:12.696,x,
126329,MOTO,2022/10/14 13:46:14.564,x,
126330,VL,2022/10/14 13:46:16.031,x,
39633,VL,2022/10/14 13:46:16.698,,x
126331,VL,2022/10/14 13:46:22.896,x,
126332,VELO,2022/10/14 13:46:49.762,x,
126339,VELO,2022/10/14 13:47:35.229,x,
126344,VL,2022/10/14 13:47:39.162,x,
39645,VELO,2022/10/14 13:47:40.762,x,
126348,VELO,2022/10/14 13:47:55.896,x,
126351,VELO,2022/10/14 13:48:08.094,x,
126353,VL,2022/10/14 13:48:21.762,x,
39658,VELO,2022/10/14 13:48:33.495,x,
126359,VELO,2022/10/14 13:49:05.362,x,
126363,VELO,2022/10/14 13:49:31.428,x,
126365,VELO,2022/10/14 13:49:48.298,x,
126366,VELO,2022/10/14 13:50:08.227,x,
126369,VELO,2022/10/14 13:50:45.425,x,
126375,VL,2022/10/14 13:50:56.362,x,
126376,VL,2022/10/14 13:51:04.158,x,
126377,VELO,2022/10/14 13:51:08.761,x,
39706,EDPM,2022/10/14 13:51:20.093,x,
126386,VELO,2022/10/14 13:51:39.560,x,
126388,VELO,2022/10/14 13:51:44.161,x,
126390,VELO,2022/10/14 13:51:47.762,x,
126391,VL,2022/10/14 13:51:50.693,x,
126392,VL,2022/10/14 13:51:57.760,x,
126393,VL,2022/10/14 13:52:01.160,x,
126397,VL,2022/10/14 13:52:18.895,x,
126398,MOTO,2022/10/14 13:52:20.761,x,
126401,VELO,2022/10/14 13:52:27.628,x,
126402,VELO,2022/10/14 13:52:36.626,x,
39738,VELO,2022/10/14 13:53:02.425,,x
126416,VL,2022/10/14 13:53:27.826,x,
126417,VL,2022/10/14 13:53:31.158,x,
126418,VL,2022/10/14 13:53:34.226,x,
126419,VL,2022/10/14 13:53:37.226,x,
126421,VL,2022/10/14 13:54:14.692,x,
126422,VL,2022/10/14 13:54:25.890,x,
126423,VL,2022/10/14 13:54:28.555,x,
126424,VL,2022/10/14 13:54:33.424,x,
39757,VL,2022/10/14 13:54:36.759,,x
126425,VL,2022/10/14 13:54:38.492,x,
126427,VELO,2022/10/14 13:54:39.358,x,
39762,VELO,2022/10/14 13:54:59.423,x,
39763,VL,2022/10/14 13:55:07.825,,x
39764,VELO,2022/10/14 13:55:17.624,,x
39766,VELO,2022/10/14 13:55:40.622,,x
126434,VL,2022/10/14 13:55:51.533,x,
39765,VL,2022/10/14 13:56:10.766,,x
126437,MOTO,2022/10/14 13:56:36.999,x,
126446,VL,2022/10/14 13:56:41.666,x,
39771,VELO,2022/10/14 13:56:42.399,x,
39773,VELO,2022/10/14 13:56:45.199,x,
126452,MOTO,2022/10/14 13:56:48.465,x,
126453,VL,2022/10/14 13:57:02.663,x,
39780,VL,2022/10/14 13:57:44.729,,x
126464,VELO,2022/10/14 13:57:47.128,x,
39784,VELO,2022/10/14 13:57:51.530,x,
39789,VL,2022/10/14 13:58:13.263,,x
39793,VELO,2022/10/14 13:58:57.465,,x
126479,VL,2022/10/14 13:59:01.396,x,
126480,VL,2022/10/14 13:59:03.796,x,
126481,VL,2022/10/14 13:59:05.596,x,
126484,MOTO,2022/10/14 13:59:09.730,x,
126490,MOTO,2022/10/14 13:59:13.132,x,
39799,VELO,2022/10/14 13:59:24.463,,x
126494,MOTO,2022/10/14 13:59:30.265,x,
126495,VL,2022/10/14 14:00:12.996,x,
39801,UT,2022/10/14 14:00:13.729,,x
126496,VL,2022/10/14 14:00:17.727,x,
126497,UT,2022/10/14 14:00:21.327,x,
39806,VELO,2022/10/14 14:00:28.394,x,
126500,VL,2022/10/14 14:00:40.460,x,
39812,VL,2022/10/14 14:00:54.194,,x
126503,MOTO,2022/10/14 14:01:05.396,x,
126508,VELO,2022/10/14 14:01:41.794,x,
126515,VL,2022/10/14 14:02:26.726,x,
126517,VL,2022/10/14 14:03:19.860,x,
126518,VL,2022/10/14 14:03:23.060,x,
126521,VELO,2022/10/14 14:03:35.728,x,
126529,VELO,2022/10/14 14:04:02.794,x,
126531,VL,2022/10/14 14:04:04.060,x,
39833,VELO,2022/10/14 14:04:13.926,x,
39834,VELO,2022/10/14 14:04:57.257,x,
126532,VL,2022/10/14 14:05:00.659,x,
39835,VL,2022/10/14 14:05:06.260,,x
126534,VL,2022/10/14 14:05:27.660,x,
126535,VL,2022/10/14 14:05:30.860,x,
126537,VELO,2022/10/14 14:05:45.526,x,
39841,VELO,2022/10/14 14:06:05.992,x,
126566,VELO,2022/10/14 14:07:05.857,x,
126569,VELO,2022/10/14 14:07:07.122,x,
126577,VL,2022/10/14 14:08:19.923,x,
39862,VL,2022/10/14 14:09:33.659,,x
39865,VELO,2022/10/14 14:09:40.857,,x
39866,VELO,2022/10/14 14:09:55.055,x,
126579,VELO,2022/10/14 14:09:57.656,x,
39869,VELO,2022/10/14 14:10:21.590,,x
126580,VELO,2022/10/14 14:10:23.923,,x
39874,VELO,2022/10/14 14:10:33.924,,x
39877,MOTO,2022/10/14 14:10:41.921,,x
39876,VL,2022/10/14 14:10:42.188,,x
126612,VL,2022/10/14 14:11:56.722,x,
126617,VL,2022/10/14 14:12:35.655,x,
40010,VL,2022/10/14 14:12:43.721,,x
40013,VELO,2022/10/14 14:12:48.521,,x
40017,VELO,2022/10/14 14:13:40.121,x,
126624,VELO,2022/10/14 14:18:01.588,x,
40054,VELO,2022/10/14 14:19:52.451,,x
40055,VL,2022/10/14 14:20:12.653,,x
126630,MOTO,2022/10/14 14:20:34.849,x,
126633,VELO,2022/10/14 14:20:37.383,x,
40059,VL,2022/10/14 14:21:06.249,,x
40061,VL,2022/10/14 14:22:11.649,,x
126637,VL,2022/10/14 14:22:42.449,x,
40064,VELO,2022/10/14 14:23:56.248,x,
40067,VL,2022/10/14 14:24:11.114,,x
40075,VELO,2022/10/14 14:25:01.247,,x
126639,VL,2022/10/14 14:25:30.115,x,
40085,VELO,2022/10/14 14:27:21.246,,x
126646,VL,2022/10/14 14:27:27.712,x,
126648,VELO,2022/10/14 14:27:51.246,x,
126650,PL_1,2022/10/14 14:28:50.444,x,
40093,VELO,2022/10/14 14:29:04.045,x,
40094,PL_1,2022/10/14 14:29:15.980,,x
40097,VELO,2022/10/14 14:29:49.579,,x
40100,PL_1,2022/10/14 14:30:06.576,,x
40103,VELO,2022/10/14 14:30:16.842,,x
126655,MOTO,2022/10/14 14:30:44.443,x,
40111,VL,2022/10/14 14:31:03.376,,x
126663,VELO,2022/10/14 14:31:49.910,x,
40127,VELO,2022/10/14 14:32:42.176,,x
40128,VL,2022/10/14 14:32:46.309,,x
40130,UT,2022/10/14 14:38:02.506,,x
126666,VELO,2022/10/14 14:39:11.306,x,
40139,VL,2022/10/14 14:40:16.169,,x
40140,VL,2022/10/14 14:43:49.300,,x
40141,UT,2022/10/14 14:44:04.570,,x
40145,VELO,2022/10/14 14:47:06.868,x,
40146,VL,2022/10/14 14:47:16.636,,x
40147,PL_1,2022/10/14 14:47:18.902,,x
126680,VL,2022/10/14 14:47:56.400,x,
40157,VL,2022/10/14 14:48:09.934,,x
40158,VL,2022/10/14 14:49:06.465,,x
40159,VL,2022/10/14 14:50:02.298,,x
126683,VL,2022/10/14 14:51:06.931,x,
126684,VL,2022/10/14 14:52:01.298,x,
126688,VL,2022/10/14 14:52:32.900,x,
126699,VELO,2022/10/14 14:55:40.695,x,
126700,VELO,2022/10/14 14:57:44.828,x,
40184,VELO,2022/10/14 14:57:49.427,x,
126702,VELO,2022/10/14 14:57:58.293,x,
40203,VELO,2022/10/14 14:59:55.360,,x
40204,VL,2022/10/14 15:00:13.493,,x
40205,VL,2022/10/14 15:00:58.426,,x
40206,VELO,2022/10/14 15:01:17.426,,x
126711,VELO,2022/10/14 15:01:23.357,x,
126714,VELO,2022/10/14 15:01:25.290,x,
40207,VELO,2022/10/14 15:01:26.357,,x
126716,VL,2022/10/14 15:01:43.692,x,
40215,VL,2022/10/14 15:03:14.557,,x
126720,VL,2022/10/14 15:03:40.424,x,
126722,VL,2022/10/14 15:03:45.291,x,
126725,VELO,2022/10/14 15:04:44.432,x,
40224,VL,2022/10/14 15:04:54.300,,x
40225,VELO,2022/10/14 15:05:06.965,,x
40229,VL,2022/10/14 15:05:43.466,,x
40234,VELO,2022/10/14 15:06:05.864,,x
40235,VELO,2022/10/14 15:07:01.066,x,
40237,VELO,2022/10/14 15:08:01.996,x,
40241,EDPM,2022/10/14 15:08:55.929,,x
40244,VL,2022/10/14 15:09:44.996,,x
40245,VELO,2022/10/14 15:09:53.595,,x
40247,VELO,2022/10/14 15:10:34.461,,x
40248,VL,2022/10/14 15:10:55.860,,x
40249,VL,2022/10/14 15:10:58.527,,x
40252,VL,2022/10/14 15:13:17.726,,x
40253,VELO,2022/10/14 15:13:48.127,,x
40255,UT,2022/10/14 15:14:23.257,,x
126731,UT,2022/10/14 15:14:38.394,x,
40257,VL,2022/10/14 15:14:59.259,,x
40263,VELO,2022/10/14 15:15:16.525,,x
40264,VELO,2022/10/14 15:15:21.190,,x
40267,VL,2022/10/14 15:15:36.059,,x
40279,VELO,2022/10/14 15:17:10.658,,x
126738,VL,2022/10/14 15:18:00.923,x,
126739,VELO,2022/10/14 15:18:41.857,x,
126741,VELO,2022/10/14 15:18:43.990,x,
126745,MOTO,2022/10/14 15:18:46.457,x,
40286,VELO,2022/10/14 15:19:40.524,,x
40290,VL,2022/10/14 15:20:49.188,,x
40291,VELO,2022/10/14 15:21:42.454,,x
40297,VL,2022/10/14 15:21:59.188,,x
40301,VL,2022/10/14 15:23:28.854,,x
126752,VL,2022/10/14 15:23:28.987,x,
126753,VL,2022/10/14 15:24:27.521,x,
40304,VL,2022/10/14 15:25:17.583,,x
126755,VL,2022/10/14 15:26:13.519,x,
40317,VL,2022/10/14 15:26:19.585,,x
40320,VELO,2022/10/14 15:26:23.853,,x
40329,UT,2022/10/14 15:26:41.118,,x
40334,VELO,2022/10/14 15:27:15.317,x,
40335,VELO,2022/10/14 15:27:17.918,,x
40336,VL,2022/10/14 15:27:22.052,,x
40337,VELO,2022/10/14 15:27:42.384,,x
40338,VL,2022/10/14 15:28:10.254,,x
40339,VELO,2022/10/14 15:28:21.585,,x
40340,VELO,2022/10/14 15:28:29.318,x,
40343,VELO,2022/10/14 15:28:52.651,,x
40344,VELO,2022/10/14 15:29:02.316,,x
40345,VL,2022/10/14 15:29:07.049,,x
40346,VL,2022/10/14 15:29:23.717,,x
40347,VL,2022/10/14 15:30:21.118,,x
40348,VELO,2022/10/14 15:30:36.182,,x
40351,VL,2022/10/14 15:31:49.782,,x
40354,VL,2022/10/14 15:32:34.916,,x
40355,VL,2022/10/14 15:33:20.917,,x
40357,VL,2022/10/14 15:33:43.714,,x
40359,VELO,2022/10/14 15:34:58.580,,x
40366,VL,2022/10/14 15:35:45.912,,x
40367,VELO,2022/10/14 15:36:27.847,,x
40369,VL,2022/10/14 15:36:37.646,,x
40370,VL,2022/10/14 15:37:01.046,,x
40371,VL,2022/10/14 15:37:29.311,,x
40372,VL,2022/10/14 15:37:42.311,,x
40373,VL,2022/10/14 15:38:21.710,,x
40374,VELO,2022/10/14 15:38:29.712,,x
126768,VL,2022/10/14 15:38:32.179,x,
40377,VELO,2022/10/14 15:38:50.777,,x
40379,VL,2022/10/14 15:39:07.645,,x
40380,VELO,2022/10/14 15:39:10.245,,x
40381,VL,2022/10/14 15:39:58.909,,x
40382,VL,2022/10/14 15:40:22.644,,x
126779,VELO,2022/10/14 15:41:07.310,x,
126781,VL,2022/10/14 15:41:35.777,x,
126782,VL,2022/10/14 15:42:10.176,x,
40394,VELO,2022/10/14 15:42:20.511,x,
40399,VELO,2022/10/14 15:42:57.843,x,
40402,VELO,2022/10/14 15:43:31.974,x,
40404,VELO,2022/10/14 15:44:03.306,,x
40405,VELO,2022/10/14 15:44:38.906,,x
40406,VL,2022/10/14 15:45:30.709,,x
126788,VL,2022/10/14 15:46:30.573,x,
40410,VELO,2022/10/14 15:47:17.240,,x
40413,VELO,2022/10/14 15:48:39.171,,x
40414,VL,2022/10/14 15:49:08.839,,x
40418,VL,2022/10/14 15:50:21.571,,x
40420,VELO,2022/10/14 15:50:30.838,,x
40421,VL,2022/10/14 15:50:53.904,,x
40422,VL,2022/10/14 15:51:20.904,,x
40423,VL,2022/10/14 15:52:05.436,,x
40424,VL,2022/10/14 15:52:09.037,,x
40427,VELO,2022/10/14 15:52:27.704,x,
126797,VL,2022/10/14 15:52:29.771,x,
126798,VELO,2022/10/14 15:52:32.771,,x
40441,VELO,2022/10/14 15:52:38.836,,x
40426,VELO,2022/10/14 15:52:45.369,,x
40425,VL,2022/10/14 15:52:53.168,,x
40442,UT,2022/10/14 15:52:58.568,,x
40446,VELO,2022/10/14 15:53:03.502,x,
40443,VL,2022/10/14 15:53:03.769,,x
126801,VELO,2022/10/14 15:53:45.101,x,
40448,VELO,2022/10/14 15:53:57.637,x,
126802,VL,2022/10/14 15:54:06.667,x,
40451,VELO,2022/10/14 15:54:08.267,,x
40454,VL,2022/10/14 15:54:58.504,,x
126809,VELO,2022/10/14 15:55:16.968,x,
40467,VL,2022/10/14 15:55:33.635,,x
126815,VL,2022/10/14 15:55:48.770,x,
126816,VELO,2022/10/14 15:57:10.598,,x
40477,VL,2022/10/14 15:57:16.999,,x
40483,VELO,2022/10/14 15:57:47.566,x,
40484,VELO,2022/10/14 15:58:01.067,x,
40485,VL,2022/10/14 15:58:04.301,,x
126831,VL,2022/10/14 15:58:17.700,x,
40487,VL,2022/10/14 15:58:48.232,,x
40489,VL,2022/10/14 15:58:52.165,,x
40491,VL,2022/10/14 15:58:55.365,,x
40492,VELO,2022/10/14 15:59:12.801,,x
40494,VELO,2022/10/14 16:00:01.634,,x
40495,VL,2022/10/14 16:01:08.934,,x
40496,VELO,2022/10/14 16:01:47.331,x,
40497,VL,2022/10/14 16:01:57.798,,x
40498,VELO,2022/10/14 16:02:33.131,,x
40499,VELO,2022/10/14 16:02:36.931,,x
40500,VL,2022/10/14 16:02:46.863,,x
126839,MOTO,2022/10/14 16:02:54.262,x,
40502,VL,2022/10/14 16:03:16.131,,x
40503,VL,2022/10/14 16:03:35.465,,x
40504,VL,2022/10/14 16:03:37.663,,x
40506,VL,2022/10/14 16:03:40.131,,x
40505,VL,2022/10/14 16:03:40.463,,x
40510,VL,2022/10/14 16:03:44.397,,x
40511,VL,2022/10/14 16:04:12.263,,x
126845,VL,2022/10/14 16:04:49.064,x,
40520,VL,2022/10/14 16:06:39.062,,x
40523,VELO,2022/10/14 16:06:56.662,x,
126854,VELO,2022/10/14 16:07:12.528,x,
40529,VELO,2022/10/14 16:07:19.193,,x
40532,VELO,2022/10/14 16:07:42.193,x,
40533,VL,2022/10/14 16:07:45.394,,x
40534,VL,2022/10/14 16:08:09.195,,x
40535,VELO,2022/10/14 16:08:34.126,x,
40536,VELO,2022/10/14 16:08:43.327,x,
40540,VELO,2022/10/14 16:10:16.727,,x
126857,VELO,2022/10/14 16:10:28.726,x,
40542,VELO,2022/10/14 16:10:49.793,x,
40543,MOTO,2022/10/14 16:10:52.528,,x
40545,VL,2022/10/14 16:11:17.325,,x
40546,VELO,2022/10/14 16:11:32.191,,x
40549,VL,2022/10/14 16:11:53.925,,x
40551,VELO,2022/10/14 16:11:58.190,,x
40575,EDPM,2022/10/14 16:12:12.790,,x
40583,EDPM,2022/10/14 16:13:07.724,x,
40584,EDPM,2022/10/14 16:13:22.047,,x
40587,VL,2022/10/14 16:13:38.366,,x
40588,VL,2022/10/14 16:14:13.429,,x
40589,VL,2022/10/14 16:15:27.297,,x
40590,VL,2022/10/14 16:15:30.563,,x
126867,VL,2022/10/14 16:15:31.830,x,
40592,VELO,2022/10/14 16:16:58.425,x,
40597,VL,2022/10/14 16:17:07.162,,x
40598,VELO,2022/10/14 16:17:09.228,,x
40600,EDPM,2022/10/14 16:18:04.029,,x
40601,VELO,2022/10/14 16:18:04.295,,x
40602,VL,2022/10/14 16:18:07.560,,x
40603,VL,2022/10/14 16:19:26.693,,x
40604,VELO,2022/10/14 16:20:13.162,x,
40606,VL,2022/10/14 16:21:20.359,,x
40607,VL,2022/10/14 16:21:31.292,,x
40608,VL,2022/10/14 16:22:07.760,,x
40609,VL,2022/10/14 16:22:33.227,,x
40612,VL,2022/10/14 16:22:46.359,,x
40613,MOTO,2022/10/14 16:23:22.158,,x
40614,VELO,2022/10/14 16:23:27.490,,x
40615,VELO,2022/10/14 16:23:59.291,,x
40617,VL,2022/10/14 16:24:03.358,,x
40618,VELO,2022/10/14 16:24:24.025,,x
