ID,Catégorie,Horodate,détection de départ,détection de sortie,REMARQUE
40449,VL,2022/10/10 10:57:42.084,E,S2,
40463,UT,2022/10/10 10:58:28.719,E,S2,
40487,VL,2022/10/10 10:59:43.418,E,S2,
40505,VL,2022/10/10 11:01:20.167,E,S2,
40506,VL,2022/10/10 11:01:24.848,S2,S1,
40508,VL,2022/10/10 11:01:32.883,E,S2,
40509,VL,2022/10/10 11:01:36.034,S2,E,
40512,PL_1,2022/10/10 11:01:53.818,E,S2,
40514,VL,2022/10/10 11:02:04.117,E,S2,
40555,VL,2022/10/10 11:03:36.300,S2,E,
40561,UT,2022/10/10 11:04:19.168,E,S2,
40629,PL_2,2022/10/10 11:06:22.670,S2,E,
40632,VL,2022/10/10 11:06:29.450,S2,E,
40641,VL,2022/10/10 11:06:46.682,S2,E,
40652,VL,2022/10/10 11:06:58.601,S3,E,
40679,VELO,2022/10/10 11:08:19.934,S2,E,
40684,VELO,2022/10/10 11:08:30.249,E,S2,
40685,VL,2022/10/10 11:08:34.167,E,S2,
40692,VL,2022/10/10 11:09:26.751,E,S2,
40694,VELO,2022/10/10 11:09:37.434,E,S2,
40699,BUS,2022/10/10 11:09:48.867,S2,E,
40700,VL,2022/10/10 11:09:59.300,S2,S2,demi-tour
40708,VL,2022/10/10 11:10:35.500,S2,S3,
40712,VL,2022/10/10 11:10:53.499,S2,E,
40718,VL,2022/10/10 11:11:12.101,E,S3,
40728,VL,2022/10/10 11:11:20.785,E,S2,
40747,VL,2022/10/10 11:11:56.502,E,S2,
40751,MOTO,2022/10/10 11:12:09.569,E,S2,
40768,VL,2022/10/10 11:13:26.667,E,S2,
40830,VELO,2022/10/10 11:15:26.800,E,S2,
40834,VELO,2022/10/10 11:15:30.434,E,S2,
40843,VL,2022/10/10 11:16:01.767,S2,E,
40844,VELO,2022/10/10 11:16:05.735,E,S2,
40845,VL,2022/10/10 11:16:21.431,E,S2,
40851,VL,2022/10/10 11:16:27.899,S2,E,
40897,VL,2022/10/10 11:17:09.835,S2,E,
40899,VL,2022/10/10 11:17:36.784,E,S2,
40911,VL,2022/10/10 11:17:46.601,E,S2,
40916,VL,2022/10/10 11:17:49.534,E,S2,
40924,VL,2022/10/10 11:18:25.650,E,S2,
40926,VL,2022/10/10 11:18:29.715,E,S2,
40927,VL,2022/10/10 11:18:37.200,E,S2,
40956,MOTO,2022/10/10 11:20:10.801,S2,E,
40977,VL,2022/10/10 11:20:21.601,S2,E,
41009,VL,2022/10/10 11:21:04.614,E,S2,
41011,MOTO,2022/10/10 11:21:05.881,S2,E,
41019,VL,2022/10/10 11:21:16.100,E,S2,
41029,VL,2022/10/10 11:21:21.751,E,S2,
41043,VL,2022/10/10 11:21:26.702,E,S2,
41044,VL,2022/10/10 11:21:26.835,S2,E,
41169,VL,2022/10/10 11:21:54.636,E,S2,
41173,VL,2022/10/10 11:21:56.235,E,S2,
41174,VL,2022/10/10 11:21:56.968,S2,E,
41176,VL,2022/10/10 11:22:01.500,S2,E,
41178,VELO,2022/10/10 11:22:08.968,S2,E,
41193,MOTO,2022/10/10 11:22:28.451,E,S2,
41201,MOTO,2022/10/10 11:23:12.685,S2,E,
41237,VELO,2022/10/10 11:23:43.050,S2,E,
41247,VL,2022/10/10 11:23:48.900,S2,E,
41248,VL,2022/10/10 11:23:56.969,S2,E,
41251,VL,2022/10/10 11:24:03.001,E,S2,
41274,VL,2022/10/10 11:24:12.035,E,S3,
41285,VELO,2022/10/10 11:24:25.634,E,S2,
41289,VL,2022/10/10 11:24:30.784,E,S2,
41300,VL,2022/10/10 11:25:03.467,E,S2,
41310,VL,2022/10/10 11:25:13.136,S2,E,
41311,MOTO,2022/10/10 11:25:15.934,E,S3,
41324,VL,2022/10/10 11:25:24.735,E,S2,
41332,VL,2022/10/10 11:25:42.252,E,S2,
41366,VL,2022/10/10 11:26:23.168,S2,E,
41375,VL,2022/10/10 11:27:07.085,S2,E,
41384,VL,2022/10/10 11:27:11.284,E,S2,
41392,VL,2022/10/10 11:27:57.685,E,S2,
41419,VL,2022/10/10 11:29:01.500,S2,E,
41422,VL,2022/10/10 11:29:33.968,E,S2,
41423,VL,2022/10/10 11:29:35.502,S2,E,
41424,VL,2022/10/10 11:29:40.767,E,S2,
41427,MOTO,2022/10/10 11:29:49.867,E,S2,
41430,VL,2022/10/10 11:29:55.499,E,S2,
41433,VL,2022/10/10 11:30:12.501,S2,E,
41439,VL,2022/10/10 11:31:07.769,E,S2,
41450,MOTO,2022/10/10 11:31:20.017,E,S2,
41451,MOTO,2022/10/10 11:31:35.484,S2,E,
41458,VL,2022/10/10 11:32:35.467,S2,E,
41473,VL,2022/10/10 11:33:40.800,E,S2,
41487,VL,2022/10/10 11:34:29.167,S3,E,
41493,VL,2022/10/10 11:34:49.734,E,S3,
41500,VL,2022/10/10 11:35:49.884,S2,E,
41528,UT,2022/10/10 11:38:13.434,S2,E,
41531,VL,2022/10/10 11:38:30.134,S2,E,
41565,VL,2022/10/10 11:39:57.352,S3,E,
41567,MOTO,2022/10/10 11:40:23.167,S2,E,
41569,VL,2022/10/10 11:40:24.200,S3,E,
41576,VL,2022/10/10 11:40:32.035,S1,E,
41588,VL,2022/10/10 11:41:50.101,S2,E,
41596,VL,2022/10/10 11:42:19.800,E,S2,
41693,UT,2022/10/10 11:47:13.235,S2,E,
41716,VL,2022/10/10 11:48:28.717,S2,E,
41803,VL,2022/10/10 11:56:19.335,S2,E,
41877,UT,2022/10/10 12:00:35.400,S2,E,
41887,MOTO,2022/10/10 12:01:31.800,E,S2,
41933,VL,2022/10/10 12:06:16.401,E,S2,
42001,VL,2022/10/10 12:12:23.296,E,S2,
42042,VL,2022/10/10 12:14:10.284,E,S2,
42054,VL,2022/10/10 12:15:32.066,E,S3,
42064,UT,2022/10/10 12:16:12.148,S2,E,
42096,VL,2022/10/10 12:18:28.316,E,S2,
42137,VL,2022/10/10 12:22:53.815,E,S3,
42146,EDPM,2022/10/10 12:23:20.033,E,S2,
42148,VL,2022/10/10 12:23:22.281,E,S2,
42252,VELO,2022/10/10 12:28:36.063,E,S2,
42258,VL,2022/10/10 12:28:53.197,E,S2,
42279,VL,2022/10/10 12:32:08.299,S3,E,
42329,VELO,2022/10/10 12:33:51.681,E,S2,
42332,VL,2022/10/10 12:34:20.380,E,S2,
42333,VL,2022/10/10 12:34:25.634,S2,E,
42388,VL,2022/10/10 12:36:19.180,E,S2,
42409,VL,2022/10/10 12:37:03.533,S2,E,
42463,VL,2022/10/10 12:38:34.780,E,S2,
42477,MOTO,2022/10/10 12:39:21.902,S2,E,
42484,VL,2022/10/10 12:40:24.748,S2,E,
42533,VL,2022/10/10 12:42:38.014,E,S2,
42547,VL,2022/10/10 12:43:27.183,E,S2,
42550,VL,2022/10/10 12:43:47.181,E,S2,
42553,VL,2022/10/10 12:44:12.015,E,S3,
42556,VL,2022/10/10 12:44:14.349,E,S2,
42608,VL,2022/10/10 12:46:18.517,E,S2,
42616,VL,2022/10/10 12:46:54.834,E,S2,
42628,VL,2022/10/10 12:47:05.381,E,S2,
42630,VL,2022/10/10 12:47:09.950,E,S2,
42635,VL,2022/10/10 12:47:35.647,S2,E,
42638,VL,2022/10/10 12:47:38.847,E,S2,
42677,UT,2022/10/10 12:48:32.816,S2,S2,demi-tour
42685,MOTO,2022/10/10 12:49:21.999,S2,E,
42698,VL,2022/10/10 12:50:36.333,E,S2,
42737,MOTO,2022/10/10 12:52:01.899,S2,E,
42740,VL,2022/10/10 12:52:08.097,E,S2,
42743,VL,2022/10/10 12:52:54.418,E,S2,
42745,VL,2022/10/10 12:52:58.366,E,S2,
42754,VL,2022/10/10 12:53:29.700,E,S2,
42759,VL,2022/10/10 12:53:36.749,E,S2,
42762,MOTO,2022/10/10 12:54:00.183,E,S2,
42771,VL,2022/10/10 12:54:19.349,E,S2,
42773,VL,2022/10/10 12:54:32.747,E,S2,
42775,UT,2022/10/10 12:54:37.679,E,S2,
42787,VL,2022/10/10 12:54:55.614,S2,E,
42791,VL,2022/10/10 12:55:11.217,E,S2,
42792,UT,2022/10/10 12:55:18.333,E,S2,
42795,VL,2022/10/10 12:55:38.418,E,S2,
42796,VL,2022/10/10 12:55:41.749,E,S2,
42797,VL,2022/10/10 12:55:44.400,E,S2,
42798,VL,2022/10/10 12:55:50.214,E,S2,
42840,VL,2022/10/10 12:56:21.683,E,S2,
42865,VL,2022/10/10 12:56:51.598,E,S2,
42884,VL,2022/10/10 12:57:19.280,E,S2,
42887,VL,2022/10/10 12:57:24.100,E,S2,
42889,VL,2022/10/10 12:57:26.313,E,S2,
42891,VL,2022/10/10 12:57:46.218,E,S2,
42893,VL,2022/10/10 12:57:48.549,E,S2,
42895,VL,2022/10/10 12:57:52.800,E,S2,
42929,VL,2022/10/10 12:59:02.331,E,S2,
42954,VL,2022/10/10 12:59:43.447,E,S2,
43018,VL,2022/10/10 13:00:25.064,S1,E,
43025,VL,2022/10/10 13:00:30.301,E,S2,
43033,VL,2022/10/10 13:00:47.400,E,S2,
43037,VL,2022/10/10 13:00:51.397,E,E,demi-tour
43049,VL,2022/10/10 13:01:05.415,E,S2,
43066,VL,2022/10/10 13:01:34.348,E,S2,
43083,VL,2022/10/10 13:01:39.450,E,S2,
43117,VL,2022/10/10 13:01:54.480,E,S2,
43136,VL,2022/10/10 13:02:12.349,S2,E,
43152,VL,2022/10/10 13:02:17.383,E,S2,
43154,MOTO,2022/10/10 13:02:20.498,E,S2,
43159,VL,2022/10/10 13:02:22.232,E,S2,
43161,VL,2022/10/10 13:02:23.549,E,S2,
43194,VL,2022/10/10 13:02:41.100,E,S2,
43205,MOTO,2022/10/10 13:02:57.466,E,S2,
43267,VL,2022/10/10 13:03:57.581,E,S2,
43270,VL,2022/10/10 13:03:59.181,E,S2,
43279,VL,2022/10/10 13:04:05.866,S2,E,
43280,VL,2022/10/10 13:04:06.532,E,S2,
43289,VL,2022/10/10 13:04:09.330,S2,S3,
43330,MOTO,2022/10/10 13:04:37.033,S2,E,
43357,VL,2022/10/10 13:05:02.033,S2,S2,demi-tour
43366,VL,2022/10/10 13:05:29.346,S3,E,
43372,MOTO,2022/10/10 13:05:46.564,E,S2,
43389,MOTO,2022/10/10 13:06:23.665,S2,E,
43396,VL,2022/10/10 13:06:30.797,E,S2,
43405,VL,2022/10/10 13:06:36.133,S2,E,
43427,VL,2022/10/10 13:06:43.799,E,S2,
43439,VL,2022/10/10 13:07:13.149,E,S2,
43491,VELO,2022/10/10 13:08:01.645,S2,E,
43519,VL,2022/10/10 13:08:20.381,E,S2,
43597,VL,2022/10/10 13:08:40.581,E,S2,
43618,VL,2022/10/10 13:08:43.779,S2,E,
43658,VL,2022/10/10 13:08:55.398,E,S2,
43723,VL,2022/10/10 13:09:40.183,E,S2,
43726,MOTO,2022/10/10 13:09:40.883,S2,E,
43732,VL,2022/10/10 13:09:46.100,S2,E,
43758,VL,2022/10/10 13:09:51.499,S2,E,
43812,VL,2022/10/10 13:10:23.714,E,S2,
43844,MOTO,2022/10/10 13:10:43.712,S2,S3,
43861,VL,2022/10/10 13:11:26.880,E,S2,
43886,VL,2022/10/10 13:11:39.718,S2,E,
43900,VL,2022/10/10 13:11:46.533,E,S2,
43938,VL,2022/10/10 13:12:23.049,E,S2,
43942,MOTO,2022/10/10 13:12:29.314,S2,E,
43985,VL,2022/10/10 13:13:23.280,E,S2,
43991,VL,2022/10/10 13:13:37.599,E,S2,
44005,VL,2022/10/10 13:13:49.830,E,S2,
44014,VL,2022/10/10 13:13:56.430,E,S2,
44031,VL,2022/10/10 13:14:17.832,E,S2,
44053,VL,2022/10/10 13:14:51.616,E,S2,
44056,VL,2022/10/10 13:15:02.381,E,S2,
44087,VL,2022/10/10 13:15:27.547,E,S2,
44094,VL,2022/10/10 13:16:03.330,E,S2,
44178,VL,2022/10/10 13:17:44.800,S2,E,
44203,VL,2022/10/10 13:18:30.315,E,S2,
44229,VL,2022/10/10 13:20:01.862,E,S2,
44236,MOTO,2022/10/10 13:20:29.280,S2,E,
44238,VL,2022/10/10 13:20:36.680,E,S2,
44262,VL,2022/10/10 13:21:09.847,E,S2,
44274,VL,2022/10/10 13:21:29.352,E,S2,
44276,MOTO,2022/10/10 13:21:46.183,S2,E,
44279,VL,2022/10/10 13:22:37.383,E,S2,
44310,UT,2022/10/10 13:23:39.950,S2,E,
44318,MOTO,2022/10/10 13:24:18.648,E,S2,
44371,MOTO,2022/10/10 13:25:30.614,S2,E,
44416,VELO,2022/10/10 13:26:32.481,S2,E,
44466,UT,2022/10/10 13:27:20.515,S2,E,
44478,VL,2022/10/10 13:27:51.683,E,S2,
44553,MOTO,2022/10/10 13:31:32.981,S2,E,
44571,VELO,2022/10/10 13:32:40.530,E,S2,
44620,VL,2022/10/10 13:36:28.800,E,S2,
44639,VL,2022/10/10 13:38:07.666,S2,E,
44657,UT,2022/10/10 13:39:26.280,S1,S2,
44715,VL,2022/10/10 13:43:07.383,E,S2,
44751,UT,2022/10/10 13:47:01.201,E,S2,
44776,VL,2022/10/10 13:49:59.950,E,S2,
44778,VELO,2022/10/10 13:50:49.948,E,S2,
44812,VL,2022/10/10 13:53:52.352,E,S2,
44848,UT,2022/10/10 13:55:18.317,E,S2,
44849,VL,2022/10/10 13:55:55.999,S3,E,
44916,VELO,2022/10/10 14:00:18.765,S2,E,
44921,VL,2022/10/10 14:01:27.049,E,S2,
44923,VL,2022/10/10 14:02:29.918,E,S2,
44926,MOTO,2022/10/10 14:03:30.650,S2,E,
44969,VL,2022/10/10 14:08:17.151,E,S2,
45030,UT,2022/10/10 14:10:45.584,E,S2,
45107,VL,2022/10/10 14:12:51.318,S3,E,
45116,VL,2022/10/10 14:13:20.950,E,S2,
45164,MOTO,2022/10/10 14:14:56.984,E,S2,
45233,VL,2022/10/10 14:18:46.517,S2,E,
45271,VL,2022/10/10 14:21:36.734,E,S2,
45290,VL,2022/10/10 14:22:37.585,S2,S1,
45362,VL,2022/10/10 14:24:23.817,S3,E,
45430,VL,2022/10/10 14:28:45.351,S2,S1,
45451,VL,2022/10/10 14:29:20.452,E,S2,
45502,VL,2022/10/10 14:30:41.218,E,S2,
45503,VL,2022/10/10 14:30:44.551,S2,E,
45514,VL,2022/10/10 14:30:54.353,E,S2,
45529,VL,2022/10/10 14:32:05.336,E,S2,
45621,VL,2022/10/10 14:34:13.050,E,S2,
45718,VL,2022/10/10 14:37:40.250,E,S2,
45721,VL,2022/10/10 14:37:55.701,E,S2,
45745,VL,2022/10/10 14:38:33.250,E,S2,
45752,VL,2022/10/10 14:38:57.651,E,S2,
45756,UT,2022/10/10 14:39:11.251,E,S2,
45810,VL,2022/10/10 14:41:05.034,E,S2,
45873,VL,2022/10/10 14:42:29.101,E,S2,
45894,VELO,2022/10/10 14:43:03.700,E,S2,
45901,VL,2022/10/10 14:43:08.884,S2,E,
45940,MOTO,2022/10/10 14:44:19.318,S2,E,
46001,VL,2022/10/10 14:45:45.335,E,S2,
46005,VL,2022/10/10 14:45:57.151,E,S2,
46006,MOTO,2022/10/10 14:46:00.984,E,S2,
46007,VL,2022/10/10 14:46:04.251,E,S2,
46035,VELO,2022/10/10 14:47:06.517,E,S2,
46062,VL,2022/10/10 14:47:40.951,S2,E,
46063,VL,2022/10/10 14:47:43.535,E,S2,
46068,VELO,2022/10/10 14:47:46.900,E,S2,
46091,VL,2022/10/10 14:48:14.100,E,S2,
46093,VL,2022/10/10 14:48:28.186,S2,S1,
46095,VL,2022/10/10 14:48:34.317,E,S2,
46098,VELO,2022/10/10 14:48:34.717,S2,E,
46099,VL,2022/10/10 14:48:39.250,S1,E,
46125,VL,2022/10/10 14:49:42.952,E,S2,
46157,MOTO,2022/10/10 14:50:34.249,E,S2,
46158,MOTO,2022/10/10 14:50:38.701,S2,E,
46247,VL,2022/10/10 14:52:15.567,S3,E,
46290,VL,2022/10/10 14:53:18.517,E,S2,
46295,VL,2022/10/10 14:53:24.186,E,S2,
46347,VL,2022/10/10 14:54:27.986,S2,E,
46357,VL,2022/10/10 14:54:56.700,E,S2,
46363,VL,2022/10/10 14:55:17.302,E,S2,
46385,VL,2022/10/10 14:56:06.952,S2,E,
46422,MOTO,2022/10/10 14:58:34.949,S2,E,
46429,VELO,2022/10/10 14:58:52.117,E,S2,
46438,VL,2022/10/10 14:59:40.250,S1,E,
46439,VL,2022/10/10 14:59:40.517,S1,E,
46447,VL,2022/10/10 15:00:18.051,E,S2,
46495,VL,2022/10/10 15:02:26.185,E,S2,
46542,VL,2022/10/10 15:04:13.850,E,S2,
46553,VL,2022/10/10 15:04:31.184,S2,E,
46622,VL,2022/10/10 15:07:31.453,E,S2,
46634,MOTO,2022/10/10 15:08:45.618,S2,E,
46649,VL,2022/10/10 15:11:44.185,E,S2,
46685,VELO,2022/10/10 15:15:21.586,E,S2,
46720,VL,2022/10/10 15:21:42.951,E,S2,
46725,VL,2022/10/10 15:23:54.184,S3,E,
46727,UT,2022/10/10 15:24:18.252,E,S2,
46758,VELO,2022/10/10 15:27:05.700,E,S2,
46851,VL,2022/10/10 15:33:58.119,S2,E,
46872,VL,2022/10/10 15:34:55.567,E,S2,
46880,VL,2022/10/10 15:35:49.384,E,S2,
46897,VL,2022/10/10 15:38:22.083,E,S2,
46907,VL,2022/10/10 15:39:40.052,E,S2,
46954,VL,2022/10/10 15:43:52.999,S2,S1,
46963,VL,2022/10/10 15:44:18.750,E,S2,
47000,VL,2022/10/10 15:46:35.148,E,S2,
47036,UT,2022/10/10 15:51:17.450,S2,E,
47037,UT,2022/10/10 15:51:35.118,S2,E,
47042,VL,2022/10/10 15:52:53.269,S2,E,
47092,VL,2022/10/10 15:56:23.017,E,S2,
47131,VL,2022/10/10 16:02:37.969,E,S2,
47138,UT,2022/10/10 16:03:27.135,E,S2,
47139,MOTO,2022/10/10 16:03:35.534,S2,E,
47156,VL,2022/10/10 16:04:59.651,S2,E,
47167,VL,2022/10/10 16:07:16.750,E,S2,
47169,VL,2022/10/10 16:07:28.035,E,S2,
47179,VL,2022/10/10 16:08:35.800,E,S2,
47184,VL,2022/10/10 16:09:51.651,E,S2,
47205,VL,2022/10/10 16:15:29.834,E,S2,
47268,VL,2022/10/10 16:20:11.068,S2,E,
47291,VL,2022/10/10 16:20:31.534,E,S2,
47294,VELO,2022/10/10 16:20:53.469,E,S2,
47297,UT,2022/10/10 16:21:40.067,S1,S2,
47337,VL,2022/10/10 16:23:36.968,E,S2,
47341,VL,2022/10/10 16:24:09.632,E,S2,
47342,MOTO,2022/10/10 16:24:22.584,E,S2,
47452,VL,2022/10/10 16:27:59.196,E,S2,
47453,VL,2022/10/10 16:28:22.748,E,S2,
47462,VL,2022/10/10 16:28:34.333,E,S2,
47478,VL,2022/10/10 16:29:12.151,E,S2,
47499,VL,2022/10/10 16:29:35.570,E,S2,
47514,VL,2022/10/10 16:30:41.067,E,S2,
47528,VL,2022/10/10 16:31:37.900,E,S2,
47562,VL,2022/10/10 16:32:41.099,E,S2,
47566,VL,2022/10/10 16:33:06.636,E,S2,
47584,VL,2022/10/10 16:33:17.568,S2,E,
47590,VL,2022/10/10 16:33:47.449,S2,E,
47609,VL,2022/10/10 16:34:11.019,E,S2,
47610,MOTO,2022/10/10 16:34:17.951,S2,E,
47612,VL,2022/10/10 16:34:37.050,S2,E,
47615,VL,2022/10/10 16:34:42.801,E,S2,
47618,VL,2022/10/10 16:34:47.216,S2,E,
47621,MOTO,2022/10/10 16:34:55.351,E,S2,
47624,VL,2022/10/10 16:35:05.135,E,S2,
47628,VL,2022/10/10 16:35:07.267,E,S2,
47637,VL,2022/10/10 16:35:21.334,E,S2,
47643,MOTO,2022/10/10 16:35:32.283,S2,E,
47723,VL,2022/10/10 16:37:17.267,S2,E,
47739,VL,2022/10/10 16:37:50.100,S2,E,
47797,VL,2022/10/10 16:39:14.101,S2,E,
47803,VL,2022/10/10 16:39:17.567,S3,E,
47843,MOTO,2022/10/10 16:40:22.867,S1,E,
47880,VL,2022/10/10 16:41:00.602,E,S2,
47886,MOTO,2022/10/10 16:41:06.548,S2,E,
47915,MOTO,2022/10/10 16:41:25.650,E,S2,
47928,VL,2022/10/10 16:43:01.434,S3,E,
47943,VL,2022/10/10 16:43:57.218,S2,E,
47945,VL,2022/10/10 16:44:05.899,E,S2,
47950,VL,2022/10/10 16:44:23.733,S2,E,
47984,VL,2022/10/10 16:46:47.233,E,S3,
47986,VL,2022/10/10 16:46:50.968,E,S2,
48001,MOTO,2022/10/10 16:47:40.684,S2,E,
48030,VL,2022/10/10 16:48:45.501,E,S2,
48043,VL,2022/10/10 16:50:02.649,S3,E,
48063,VELO,2022/10/10 16:52:12.515,E,S2,
48070,VL,2022/10/10 16:52:35.152,E,S2,
48091,VL,2022/10/10 16:54:42.234,E,S2,
48097,MOTO,2022/10/10 16:55:09.217,S2,E,
48130,VL,2022/10/10 16:58:11.384,S2,E,
48131,MOTO,2022/10/10 16:58:27.200,E,S2,
48151,VL,2022/10/10 16:59:33.032,S2,E,
48171,VL,2022/10/10 17:02:06.486,E,S2,
48172,VL,2022/10/10 17:02:09.533,S2,E,
48183,VL,2022/10/10 17:07:13.518,E,S2,
48201,VELO,2022/10/10 17:08:56.950,E,S2,
48205,VL,2022/10/10 17:09:19.637,E,S2,
48213,VL,2022/10/10 17:09:36.471,E,S2,
48214,UT,2022/10/10 17:09:36.601,S1,S2,
48234,VL,2022/10/10 17:11:43.434,E,S2,
48244,VL,2022/10/10 17:12:35.634,S2,E,
48246,VELO,2022/10/10 17:12:43.150,S2,E,
48247,VELO,2022/10/10 17:12:43.500,S2,E,
48266,UT,2022/10/10 17:16:19.734,S2,E,
48268,VELO,2022/10/10 17:16:46.268,S2,E,
48296,VL,2022/10/10 17:22:15.067,S2,E,
48306,VELO,2022/10/10 17:23:26.267,S2,E,
48319,UT,2022/10/10 17:26:17.017,E,S2,
48320,VL,2022/10/10 17:27:01.817,E,S2,
48322,VL,2022/10/10 17:28:38.950,E,S2,
48337,VELO,2022/10/10 17:30:30.768,S2,E,
48346,VL,2022/10/10 17:31:06.969,S3,E,
48351,VL,2022/10/10 17:31:32.402,S1,E,
48386,VL,2022/10/10 17:33:10.233,E,S2,
48430,VL,2022/10/10 17:35:33.567,E,S2,
48439,MOTO,2022/10/10 17:36:01.867,S2,E,
48463,VL,2022/10/10 17:37:12.350,E,S2,
48477,VL,2022/10/10 17:37:45.650,E,S2,
48483,VL,2022/10/10 17:40:04.934,E,S2,
48486,VL,2022/10/10 17:40:10.635,S2,E,
48526,VELO,2022/10/10 17:44:25.068,S2,E,
48539,VL,2022/10/10 17:45:10.250,E,S2,
48578,VL,2022/10/10 17:46:31.900,E,S2,
48585,VL,2022/10/10 17:46:39.631,E,S2,
48594,MOTO,2022/10/10 17:47:32.015,E,S2,
48609,MOTO,2022/10/10 17:48:50.700,S2,E,
48620,VL,2022/10/10 17:50:11.681,S3,E,
48654,VELO,2022/10/10 17:52:31.314,S2,E,
48657,VL,2022/10/10 17:52:46.916,E,S2,
48662,VL,2022/10/10 17:53:07.447,E,S2,
48663,VELO,2022/10/10 17:54:03.450,E,S2,
48664,VELO,2022/10/10 17:54:03.732,E,S2,
48680,VL,2022/10/10 17:54:47.249,S3,E,
48687,VELO,2022/10/10 17:54:58.116,S2,E,
48691,VELO,2022/10/10 17:55:00.111,S2,E,
48742,UT,2022/10/10 17:56:56.533,S2,E,
48753,VL,2022/10/10 17:58:14.132,E,S2,
48759,VL,2022/10/10 17:59:15.049,E,S2,
48762,VELO,2022/10/10 18:00:06.232,E,S2,
48766,VL,2022/10/10 18:00:13.832,S3,E,
48769,VL,2022/10/10 18:00:21.831,E,S2,
48778,VELO,2022/10/10 18:01:39.832,S2,E,
48781,VL,2022/10/10 18:01:42.632,E,S2,
48796,UT,2022/10/10 18:02:13.179,E,S2,
48800,VL,2022/10/10 18:02:40.195,E,S2,
48802,VL,2022/10/10 18:02:47.129,E,S2,
48808,VL,2022/10/10 18:03:05.666,E,S2,
48813,VL,2022/10/10 18:04:11.282,E,S2,
48836,VL,2022/10/10 18:05:37.533,E,S2,
48868,VL,2022/10/10 18:07:17.600,S2,E,
48871,VL,2022/10/10 18:07:28.683,E,S2,
48888,VELO,2022/10/10 18:08:01.451,S2,E,
48892,VL,2022/10/10 18:08:08.183,S2,E,
48907,MOTO,2022/10/10 18:08:48.330,S2,E,
48916,VL,2022/10/10 18:09:33.848,E,S2,
48917,UT,2022/10/10 18:09:38.900,E,S2,
48920,VL,2022/10/10 18:10:32.982,E,S2,
48923,VL,2022/10/10 18:11:00.750,E,S2,
48925,VL,2022/10/10 18:11:05.833,E,S2,
48973,VL,2022/10/10 18:13:15.914,E,S2,
48987,VL,2022/10/10 18:13:33.499,E,S2,
49000,VL,2022/10/10 18:14:16.230,E,S2,
49001,VL,2022/10/10 18:14:24.430,E,S2,
49018,MOTO,2022/10/10 18:15:52.517,E,S2,
49031,VL,2022/10/10 18:17:10.132,E,S2,
49052,VL,2022/10/10 18:17:52.100,E,S2,
49053,VELO,2022/10/10 18:17:53.449,S2,E,
49058,VL,2022/10/10 18:18:00.167,S2,E,
49059,VL,2022/10/10 18:18:04.249,E,S2,
49065,VL,2022/10/10 18:18:13.968,S2,E,
49077,VL,2022/10/10 18:18:43.897,S2,E,
49119,VL,2022/10/10 18:19:35.449,S2,E,
49126,VL,2022/10/10 18:19:58.383,E,S2,
49149,VL,2022/10/10 18:20:21.717,S2,E,
49155,VL,2022/10/10 18:20:32.748,S2,E,
49159,VL,2022/10/10 18:20:58.299,E,S2,
49160,VL,2022/10/10 18:20:58.699,S2,E,
49162,VL,2022/10/10 18:21:06.230,S2,E,
49188,VL,2022/10/10 18:21:33.982,S2,E,
49228,VL,2022/10/10 18:22:35.497,S2,E,
49283,MOTO,2022/10/10 18:23:17.449,S2,E,
49291,VL,2022/10/10 18:23:27.248,S2,E,
49293,VL,2022/10/10 18:23:27.915,E,S2,
49295,MOTO,2022/10/10 18:23:28.248,S2,E,
49296,VL,2022/10/10 18:23:28.315,S3,E,
49302,MOTO,2022/10/10 18:23:36.514,S2,E,
49325,VL,2022/10/10 18:23:46.713,S2,E,
49341,MOTO,2022/10/10 18:24:22.868,S2,E,
49348,VL,2022/10/10 18:24:34.434,E,S2,
49368,VL,2022/10/10 18:24:51.247,S2,S2,demi-tour
49370,MOTO,2022/10/10 18:25:04.300,S2,E,
49372,MOTO,2022/10/10 18:25:06.583,S2,E,
49380,MOTO,2022/10/10 18:25:31.300,E,S2,
49381,MOTO,2022/10/10 18:25:34.348,S2,E,
49382,VL,2022/10/10 18:25:54.080,S2,E,
49392,VELO,2022/10/10 18:26:18.280,S2,E,
49435,VL,2022/10/10 18:26:56.049,E,S2,
49459,VL,2022/10/10 18:28:09.114,E,S2,
49466,VL,2022/10/10 18:28:15.713,S3,E,
49471,VL,2022/10/10 18:28:27.883,S2,E,
49476,VELO,2022/10/10 18:28:39.247,S2,E,
49486,VL,2022/10/10 18:29:18.833,E,S2,
49517,VL,2022/10/10 18:30:05.432,S2,E,
49522,MOTO,2022/10/10 18:30:08.296,S3,E,
49525,UT,2022/10/10 18:30:17.163,S2,E,
49527,VL,2022/10/10 18:30:50.447,S2,E,
49529,VL,2022/10/10 18:31:15.314,S2,E,
49530,MOTO,2022/10/10 18:31:19.450,E,S2,
49550,VL,2022/10/10 18:32:19.032,E,S2,
49566,VL,2022/10/10 18:33:43.883,E,S2,
49568,VL,2022/10/10 18:34:24.150,S2,E,
49573,VL,2022/10/10 18:35:44.448,E,S2,
49580,UT,2022/10/10 18:37:13.248,S2,E,
49611,MOTO,2022/10/10 18:41:48.013,S2,E,
49614,VL,2022/10/10 18:42:58.866,E,S2,
49623,MOTO,2022/10/10 18:44:44.314,S2,E,
