ID,Catégorie,Horodate,vers sortie,vers entrée
16626,VL,2022/10/18 09:27:14.732,,x
16627,UT,2022/10/18 09:28:21.199,x,
16634,VL,2022/10/18 09:33:24.683,,x
16635,VL,2022/10/18 09:34:01.884,x,
16636,VL,2022/10/18 09:34:12.683,,x
16642,VL,2022/10/18 09:35:09.200,,x
16644,UT,2022/10/18 09:35:43.834,x,
16646,VELO,2022/10/18 09:37:08.101,,x
16648,VL,2022/10/18 09:38:12.351,,x
16649,VL,2022/10/18 09:39:00.350,,x
16650,UT,2022/10/18 09:40:51.415,,x
16651,VELO,2022/10/18 09:41:24.867,,x
16652,VELO,2022/10/18 09:41:46.984,,x
16653,UT,2022/10/18 09:44:03.916,x,
16657,UT,2022/10/18 09:44:56.182,x,
16658,VL,2022/10/18 09:45:16.002,,x
16663,VL,2022/10/18 09:47:38.300,,x
16667,VELO,2022/10/18 09:49:20.599,,x
16668,VELO,2022/10/18 09:50:08.766,,x
16669,VL,2022/10/18 09:50:45.719,,x
16670,VL,2022/10/18 09:50:47.320,x,
16672,MOTO,2022/10/18 09:51:21.548,x,
16673,VL,2022/10/18 09:51:52.951,,x
16675,VELO,2022/10/18 09:52:27.335,,x
16676,VL,2022/10/18 09:53:53.284,,x
16677,VL,2022/10/18 09:54:12.433,x,
16678,MOTO,2022/10/18 09:56:05.534,,x
16682,UT,2022/10/18 09:57:57.535,,x
16683,VL,2022/10/18 09:58:43.749,,x
16684,VL,2022/10/18 09:59:12.000,,x
16685,UT,2022/10/18 10:00:04.767,x,
16686,UT,2022/10/18 10:00:53.967,,x
16688,VELO,2022/10/18 10:01:37.883,,x
16689,VL,2022/10/18 10:04:11.066,,x
16690,VL,2022/10/18 10:05:01.798,,x
16691,VL,2022/10/18 10:05:57.199,,x
16692,VELO,2022/10/18 10:06:05.115,,x
16693,UT,2022/10/18 10:07:33.800,,x
16694,VL,2022/10/18 10:08:07.149,x,
16695,UT,2022/10/18 10:10:29.200,,x
16699,VL,2022/10/18 10:11:58.300,,x
16702,UT,2022/10/18 10:14:13.117,,x
16719,VELO,2022/10/18 10:18:42.818,,x
16720,VL,2022/10/18 10:18:48.183,x,
16721,VL,2022/10/18 10:20:20.098,,x
16722,VL,2022/10/18 10:20:54.197,,x
16723,VL,2022/10/18 10:21:45.733,,x
16726,VL,2022/10/18 10:23:57.149,,x
16727,UT,2022/10/18 10:26:24.083,x,
16728,EDPM,2022/10/18 10:26:30.317,,x
16729,VL,2022/10/18 10:35:37.563,,x
16734,UT,2022/10/18 10:39:48.996,,x
16738,VELO,2022/10/18 10:41:08.966,x,
16740,UT,2022/10/18 10:42:30.745,,x
16741,VL,2022/10/18 10:42:38.282,,x
16743,VL,2022/10/18 10:42:49.747,,x
16759,UT,2022/10/18 10:44:53.747,x,
16762,VL,2022/10/18 10:46:09.731,x,
16763,VL,2022/10/18 10:46:14.399,,x
16766,MOTO,2022/10/18 10:47:06.680,,x
16767,UT,2022/10/18 10:47:14.216,,x
16768,VL,2022/10/18 10:49:10.931,,x
16770,UT,2022/10/18 10:50:06.083,x,
16773,VL,2022/10/18 10:50:29.733,,x
16778,PL_1,2022/10/18 10:57:20.864,,x
16783,VL,2022/10/18 11:00:24.999,x,
16788,VELO,2022/10/18 11:00:44.864,,x
16789,VL,2022/10/18 11:02:01.131,,x
16790,UT,2022/10/18 11:02:33.999,,x
16791,VL,2022/10/18 11:03:34.148,,x
16793,VELO,2022/10/18 11:03:50.330,,x
16795,VL,2022/10/18 11:05:37.815,,x
16796,UT,2022/10/18 11:05:51.613,,x
16802,VELO,2022/10/18 11:08:57.650,,x
16803,PL_1,2022/10/18 11:09:22.850,x,
16811,MOTO,2022/10/18 11:11:46.514,x,
16812,UT,2022/10/18 11:11:55.300,,x
16814,VELO,2022/10/18 11:12:04.565,,x
16815,EDPM,2022/10/18 11:12:17.462,x,
16820,UT,2022/10/18 11:12:44.450,,x
16824,VL,2022/10/18 11:14:47.215,,x
16825,UT,2022/10/18 11:14:50.414,x,
16828,UT,2022/10/18 11:16:15.050,,x
16829,UT,2022/10/18 11:16:17.018,,x
16830,VL,2022/10/18 11:17:03.131,x,
16832,UT,2022/10/18 11:18:04.399,,x
16833,UT,2022/10/18 11:18:19.081,,x
16834,UT,2022/10/18 11:18:21.615,,x
16837,VL,2022/10/18 11:19:35.482,x,
16838,VL,2022/10/18 11:19:53.015,,x
16840,VL,2022/10/18 11:20:17.899,x,
16841,VL,2022/10/18 11:22:23.281,x,
16842,UT,2022/10/18 11:23:41.497,,x
16851,UT,2022/10/18 11:27:19.763,x,
16853,UT,2022/10/18 11:27:29.834,x,
16854,VL,2022/10/18 11:27:43.685,x,
16855,VL,2022/10/18 11:31:16.146,,x
16856,VL,2022/10/18 11:32:07.462,,x
16857,UT,2022/10/18 11:32:10.266,,x
16858,UT,2022/10/18 11:32:11.500,,x
16859,VL,2022/10/18 11:32:32.797,,x
16860,VELO,2022/10/18 11:33:01.532,x,
16861,VL,2022/10/18 11:33:41.733,,x
16862,VL,2022/10/18 11:33:43.599,x,
16867,UT,2022/10/18 11:35:31.397,,x
16868,UT,2022/10/18 11:35:48.850,x,
16869,VL,2022/10/18 11:37:00.432,,x
16870,VL,2022/10/18 11:37:28.782,x,
16871,VL,2022/10/18 11:37:32.929,x,
16872,UT,2022/10/18 11:39:12.932,,x
16874,UT,2022/10/18 11:39:19.500,,x
16875,UT,2022/10/18 11:39:39.150,x,
16898,VL,2022/10/18 11:42:30.965,,x
16903,VL,2022/10/18 11:44:10.565,x,
16919,VL,2022/10/18 11:48:22.880,x,
16920,VL,2022/10/18 11:49:24.463,,x
16921,VL,2022/10/18 11:49:47.950,x,
16922,VELO,2022/10/18 11:50:43.798,,x
16923,VL,2022/10/18 11:51:30.830,,x
16924,VL,2022/10/18 11:51:52.347,,x
16925,UT,2022/10/18 11:52:11.282,x,
16926,UT,2022/10/18 11:52:13.412,x,
16930,UT,2022/10/18 11:52:23.414,x,
16931,VL,2022/10/18 11:52:34.746,,x
16938,VELO,2022/10/18 11:52:47.813,,x
16942,VL,2022/10/18 11:53:11.949,x,
16943,UT,2022/10/18 11:53:28.682,,x
16944,UT,2022/10/18 11:53:41.933,x,
16946,UT,2022/10/18 11:53:50.065,x,
16947,VL,2022/10/18 11:53:51.932,x,
16949,UT,2022/10/18 11:53:59.532,x,
16950,VL,2022/10/18 11:54:11.383,x,
16952,UT,2022/10/18 11:55:38.181,x,
16953,UT,2022/10/18 11:56:04.118,,x
16954,UT,2022/10/18 11:56:32.933,x,
16956,UT,2022/10/18 11:56:57.548,x,
16958,UT,2022/10/18 11:57:07.165,,x
16959,UT,2022/10/18 11:57:11.150,x,
16963,UT,2022/10/18 11:57:51.065,,x
16995,PL_1,2022/10/18 11:59:24.264,,x
16998,VL,2022/10/18 12:00:23.997,x,
17000,VL,2022/10/18 12:00:52.398,,x
17011,PL_1,2022/10/18 12:03:26.900,x,
17014,UT,2022/10/18 12:03:52.130,x,
17084,VL,2022/10/18 12:06:30.850,,x
17092,VL,2022/10/18 12:08:19.148,x,
17099,VL,2022/10/18 12:09:15.881,,x
17101,VELO,2022/10/18 12:09:34.349,x,
17103,VELO,2022/10/18 12:09:35.279,x,
17111,VL,2022/10/18 12:09:59.797,,x
17112,VL,2022/10/18 12:10:21.796,x,
17131,VL,2022/10/18 12:11:16.346,x,
17132,UT,2022/10/18 12:11:22.349,x,
17134,VL,2022/10/18 12:11:48.596,,x
17135,VL,2022/10/18 12:12:14.650,x,
17136,UT,2022/10/18 12:12:27.850,x,
17137,VL,2022/10/18 12:12:43.965,,x
17138,UT,2022/10/18 12:12:52.483,,x
17139,VL,2022/10/18 12:13:07.580,x,
17142,PL_1,2022/10/18 12:13:42.214,x,
17148,VL,2022/10/18 12:14:58.999,,x
17150,VL,2022/10/18 12:15:16.581,x,
17152,VL,2022/10/18 12:15:23.616,x,
17156,VL,2022/10/18 12:15:37.163,x,
17167,VELO,2022/10/18 12:18:23.450,x,
17171,VL,2022/10/18 12:20:10.297,,x
17172,VL,2022/10/18 12:21:43.650,,x
17179,VL,2022/10/18 12:22:24.599,,x
17181,VL,2022/10/18 12:22:36.450,x,
17182,VL,2022/10/18 12:22:46.930,,x
17188,VL,2022/10/18 12:23:01.263,,x
17190,VL,2022/10/18 12:23:22.998,,x
17196,VELO,2022/10/18 12:23:51.530,,x
17209,VL,2022/10/18 12:25:47.233,,x
17224,VL,2022/10/18 12:29:44.331,,x
17239,VL,2022/10/18 12:30:01.233,x,
17240,VL,2022/10/18 12:30:07.648,,x
17241,VL,2022/10/18 12:30:23.680,x,
17242,VL,2022/10/18 12:30:36.213,x,
17272,VL,2022/10/18 12:31:34.665,x,
17300,VL,2022/10/18 12:34:41.413,x,
17302,VL,2022/10/18 12:34:43.347,,x
17341,EDPM,2022/10/18 12:37:00.750,x,
17342,VL,2022/10/18 12:37:15.181,,x
17344,VL,2022/10/18 12:37:22.733,x,
17359,VL,2022/10/18 12:40:09.414,x,
17376,VL,2022/10/18 12:40:34.233,x,
17379,VELO,2022/10/18 12:40:37.963,x,
17384,MOTO,2022/10/18 12:40:59.879,,x
17402,VL,2022/10/18 12:41:30.848,x,
17403,VL,2022/10/18 12:41:41.931,x,
17407,VL,2022/10/18 12:41:51.330,,x
17413,VL,2022/10/18 12:42:15.196,,x
17414,VL,2022/10/18 12:42:17.662,,x
17415,VL,2022/10/18 12:42:46.099,x,
17416,VL,2022/10/18 12:42:52.250,,x
17417,UT,2022/10/18 12:43:07.933,x,
17418,VL,2022/10/18 12:44:06.380,,x
17420,VL,2022/10/18 12:44:10.299,,x
17421,VL,2022/10/18 12:45:09.080,,x
17425,VL,2022/10/18 12:45:37.081,,x
17449,VL,2022/10/18 12:46:25.563,,x
17454,VL,2022/10/18 12:47:11.530,x,
17465,VL,2022/10/18 12:47:49.947,x,
17468,VL,2022/10/18 12:47:54.347,x,
17471,VL,2022/10/18 12:47:59.948,,x
17477,UT,2022/10/18 12:48:02.147,x,
17495,UT,2022/10/18 12:48:44.513,x,
17496,UT,2022/10/18 12:48:46.712,x,
17504,PL_1,2022/10/18 12:52:10.896,,x
17505,VELO,2022/10/18 12:52:13.365,,x
17510,VELO,2022/10/18 12:52:23.230,,x
17532,VL,2022/10/18 12:53:09.247,x,
17535,VL,2022/10/18 12:53:19.847,x,
17544,VELO,2022/10/18 12:53:41.647,,x
17555,VL,2022/10/18 12:53:47.782,,x
17578,VL,2022/10/18 12:55:00.397,x,
17615,VL,2022/10/18 12:58:30.582,x,
17620,VL,2022/10/18 13:01:42.400,,x
17644,VL,2022/10/18 13:06:30.449,,x
17647,VL,2022/10/18 13:07:24.350,x,
17649,VL,2022/10/18 13:08:05.899,,x
17650,VL,2022/10/18 13:08:28.446,,x
17651,VL,2022/10/18 13:08:47.383,x,
17652,VL,2022/10/18 13:09:00.801,x,
17657,VELO,2022/10/18 13:09:50.817,,x
17658,UT,2022/10/18 13:10:13.383,x,
17659,VL,2022/10/18 13:10:29.831,x,
17663,VL,2022/10/18 13:10:34.564,,x
17664,VL,2022/10/18 13:11:08.651,,x
17679,VL,2022/10/18 13:13:20.800,x,
17682,VELO,2022/10/18 13:14:47.984,,x
17684,VELO,2022/10/18 13:14:48.318,,x
17685,VL,2022/10/18 13:14:48.785,x,
17686,VL,2022/10/18 13:15:18.033,x,
17687,VL,2022/10/18 13:15:33.498,,x
17688,VELO,2022/10/18 13:19:12.867,x,
17690,VL,2022/10/18 13:19:23.251,x,
17693,VL,2022/10/18 13:20:17.515,,x
17697,VELO,2022/10/18 13:23:10.900,,x
17717,VL,2022/10/18 13:25:30.634,x,
17718,VL,2022/10/18 13:25:43.901,,x
17721,VL,2022/10/18 13:25:58.266,,x
17726,VELO,2022/10/18 13:27:06.448,,x
17732,VL,2022/10/18 13:27:49.482,x,
17734,VL,2022/10/18 13:28:25.499,x,
17738,UT,2022/10/18 13:28:33.234,,x
17743,VL,2022/10/18 13:30:01.851,,x
17753,VL,2022/10/18 13:31:24.580,,x
17754,UT,2022/10/18 13:32:23.699,,x
17769,UT,2022/10/18 13:32:59.251,,x
17770,VL,2022/10/18 13:34:03.368,,x
17771,VL,2022/10/18 13:35:40.434,x,
17772,VL,2022/10/18 13:36:59.199,x,
17773,VELO,2022/10/18 13:37:27.632,x,
17777,VL,2022/10/18 13:39:15.533,x,
17778,VL,2022/10/18 13:40:23.901,,x
17782,VELO,2022/10/18 13:40:45.431,,x
17783,VELO,2022/10/18 13:40:45.565,,x
17790,VL,2022/10/18 13:43:21.949,,x
17791,VL,2022/10/18 13:45:44.283,,x
17792,UT,2022/10/18 13:45:56.763,,x
17793,VL,2022/10/18 13:46:21.332,x,
17794,VL,2022/10/18 13:46:35.699,,x
17803,VL,2022/10/18 13:47:34.100,,x
17804,VL,2022/10/18 13:49:13.885,,x
17805,UT,2022/10/18 13:49:23.831,,x
17813,VELO,2022/10/18 13:51:18.599,,x
17814,VL,2022/10/18 13:51:29.983,x,
17815,VL,2022/10/18 13:52:02.181,,x
17818,VELO,2022/10/18 13:52:25.998,,x
17828,UT,2022/10/18 13:54:19.916,,x
17829,VL,2022/10/18 13:54:24.035,x,
17830,VL,2022/10/18 13:54:28.050,,x
17835,VL,2022/10/18 13:55:15.432,,x
17836,VL,2022/10/18 13:55:55.699,,x
17849,VL,2022/10/18 13:57:06.430,,x
17850,VL,2022/10/18 13:57:18.867,,x
17852,VL,2022/10/18 13:57:43.497,,x
17853,VL,2022/10/18 13:57:56.749,,x
17856,VELO,2022/10/18 13:58:34.899,,x
17857,VELO,2022/10/18 13:58:39.300,x,
17858,VL,2022/10/18 14:00:17.267,x,
17865,UT,2022/10/18 14:01:08.465,x,
17880,VL,2022/10/18 14:01:58.617,,x
17882,UT,2022/10/18 14:03:13.932,x,
17904,EDPM,2022/10/18 14:06:27.300,,x
17912,UT,2022/10/18 14:08:35.149,,x
17918,UT,2022/10/18 14:09:07.564,,x
17923,VELO,2022/10/18 14:10:19.984,,x
17928,UT,2022/10/18 14:11:51.747,x,
17934,UT,2022/10/18 14:11:54.947,x,
17950,UT,2022/10/18 14:12:31.235,x,
17955,UT,2022/10/18 14:15:39.799,x,
17957,VL,2022/10/18 14:15:54.165,,x
17965,VL,2022/10/18 14:17:18.550,,x
17967,VL,2022/10/18 14:21:30.250,x,
17968,UT,2022/10/18 14:21:39.033,x,
17971,VL,2022/10/18 14:21:51.900,x,
17972,UT,2022/10/18 14:26:37.017,x,
17973,VL,2022/10/18 14:28:26.013,,x
17974,UT,2022/10/18 14:29:38.465,,x
17976,VL,2022/10/18 14:30:56.568,,x
17978,VELO,2022/10/18 14:32:16.318,,x
17983,UT,2022/10/18 14:33:41.952,,x
17985,UT,2022/10/18 14:36:44.800,x,
17987,VL,2022/10/18 14:37:22.383,,x
17988,VL,2022/10/18 14:37:46.866,x,
17989,VL,2022/10/18 14:37:57.400,x,
17991,VL,2022/10/18 14:42:51.985,x,
17993,VL,2022/10/18 14:43:08.983,x,
17994,VL,2022/10/18 14:43:12.283,x,
17995,VL,2022/10/18 14:43:14.413,x,
17996,VL,2022/10/18 14:43:55.518,x,
17997,VL,2022/10/18 14:44:05.150,x,
17998,VL,2022/10/18 14:44:13.897,x,
18000,VL,2022/10/18 14:46:34.897,,x
18002,UT,2022/10/18 14:48:48.833,,x
18003,VL,2022/10/18 14:49:42.885,,x
18023,UT,2022/10/18 14:52:06.700,x,
18025,VL,2022/10/18 14:53:56.562,,x
18028,VELO,2022/10/18 14:55:16.185,,x
18031,UT,2022/10/18 14:58:58.983,,x
18032,UT,2022/10/18 14:59:55.985,x,
18033,UT,2022/10/18 15:02:14.748,,x
18034,VL,2022/10/18 15:04:08.950,x,
18035,VL,2022/10/18 15:05:06.883,x,
18049,UT,2022/10/18 15:16:34.633,,x
18050,VELO,2022/10/18 15:17:38.900,x,
18052,VELO,2022/10/18 15:18:21.183,x,
18054,UT,2022/10/18 15:23:45.065,x,
18056,VL,2022/10/18 15:23:48.948,,x
18073,VELO,2022/10/18 15:24:40.231,,x
18077,UT,2022/10/18 15:25:40.750,x,
18079,UT,2022/10/18 15:25:44.982,x,
18081,VL,2022/10/18 15:25:52.634,x,
18083,UT,2022/10/18 15:26:05.633,x,
18084,UT,2022/10/18 15:26:12.267,x,
18086,VL,2022/10/18 15:27:05.134,x,
18087,VL,2022/10/18 15:27:11.179,x,
18088,VL,2022/10/18 15:28:32.514,x,
18090,VL,2022/10/18 15:28:35.584,,x
18092,VL,2022/10/18 15:28:35.866,x,
18098,VL,2022/10/18 15:28:59.566,x,
18100,UT,2022/10/18 15:29:12.301,x,
18103,VL,2022/10/18 15:30:29.051,x,
18104,UT,2022/10/18 15:31:33.384,x,
18105,VL,2022/10/18 15:31:35.733,x,
18108,VL,2022/10/18 15:32:13.201,x,
18110,UT,2022/10/18 15:33:38.584,,x
18111,VL,2022/10/18 15:34:28.149,x,
18114,UT,2022/10/18 15:35:50.549,x,
18116,UT,2022/10/18 15:35:55.699,,x
18117,UT,2022/10/18 15:36:36.498,x,
18118,VL,2022/10/18 15:38:27.932,x,
18131,VELO,2022/10/18 15:38:48.398,,x
18141,VL,2022/10/18 15:42:58.184,,x
18144,VL,2022/10/18 15:46:56.666,x,
18145,VELO,2022/10/18 15:49:18.234,,x
18147,VL,2022/10/18 15:50:22.950,x,
18149,UT,2022/10/18 15:50:34.851,x,
18151,UT,2022/10/18 15:51:07.634,x,
18153,VL,2022/10/18 15:52:32.283,,x
18158,UT,2022/10/18 15:55:25.132,x,
18165,VELO,2022/10/18 16:04:25.133,x,
18171,VL,2022/10/18 16:05:02.417,,x
18174,VL,2022/10/18 16:06:59.497,x,
18179,VL,2022/10/18 16:07:14.751,x,
18181,VL,2022/10/18 16:08:58.965,,x
18197,UT,2022/10/18 16:11:05.267,,x
18207,UT,2022/10/18 16:14:27.666,x,
18227,VL,2022/10/18 16:19:08.583,x,
18230,UT,2022/10/18 16:22:01.814,x,
18234,VELO,2022/10/18 16:23:10.515,x,
18241,VL,2022/10/18 16:23:34.199,x,
18242,UT,2022/10/18 16:25:21.130,x,
18245,PL_1,2022/10/18 16:27:51.732,x,
18248,VL,2022/10/18 16:29:52.731,x,
18260,VELO,2022/10/18 16:31:11.200,x,
18265,VL,2022/10/18 16:31:17.667,x,
18266,UT,2022/10/18 16:31:22.282,x,
18273,VL,2022/10/18 16:32:01.731,x,
18275,UT,2022/10/18 16:32:16.348,x,
18279,VL,2022/10/18 16:34:15.117,x,
18280,VELO,2022/10/18 16:34:39.583,x,
18282,VL,2022/10/18 16:35:11.897,x,
18287,VL,2022/10/18 16:36:16.049,x,
18288,VL,2022/10/18 16:39:17.515,x,
18289,VL,2022/10/18 16:39:54.966,x,
18290,VL,2022/10/18 16:40:30.899,x,
18293,VL,2022/10/18 16:41:48.281,x,
18294,VL,2022/10/18 16:43:06.735,,x
18295,VL,2022/10/18 16:43:47.199,,x
18313,VL,2022/10/18 16:44:47.283,x,
18318,VL,2022/10/18 16:44:54.500,,x
18319,VELO,2022/10/18 16:45:03.901,x,
18326,VL,2022/10/18 16:45:25.516,x,
18329,VL,2022/10/18 16:45:51.582,x,
18334,VL,2022/10/18 16:46:01.132,x,
18335,VL,2022/10/18 16:46:01.665,,x
18337,VL,2022/10/18 16:46:10.197,x,
18345,VL,2022/10/18 16:47:59.966,x,
18346,VL,2022/10/18 16:48:02.901,x,
18347,UT,2022/10/18 16:49:53.283,x,
18366,VL,2022/10/18 16:52:42.734,,x
18373,VL,2022/10/18 16:53:40.199,x,
18382,VL,2022/10/18 16:56:26.502,x,
18384,UT,2022/10/18 16:56:28.434,x,
18386,VL,2022/10/18 16:56:40.901,x,
18387,UT,2022/10/18 16:56:52.820,,x
18388,VL,2022/10/18 16:58:56.901,x,
18389,VL,2022/10/18 16:59:21.348,x,
18404,VELO,2022/10/18 17:00:30.731,x,
18406,VELO,2022/10/18 17:01:03.666,x,
18407,VL,2022/10/18 17:02:09.049,x,
18423,VL,2022/10/18 17:04:52.281,,x
18439,VL,2022/10/18 17:06:43.281,,x
18446,VL,2022/10/18 17:08:06.731,x,
18447,VL,2022/10/18 17:08:09.281,x,
18448,VL,2022/10/18 17:08:39.199,x,
18449,VL,2022/10/18 17:08:42.049,x,
18454,VELO,2022/10/18 17:11:52.898,x,
18456,VL,2022/10/18 17:12:06.199,,x
18459,VL,2022/10/18 17:12:35.582,,x
18461,VL,2022/10/18 17:12:54.347,x,
18465,MOTO,2022/10/18 17:14:53.347,x,
18466,VL,2022/10/18 17:15:37.966,x,
18467,VL,2022/10/18 17:16:12.500,x,
18468,VL,2022/10/18 17:16:49.049,x,
18469,UT,2022/10/18 17:17:10.666,,x
18471,VL,2022/10/18 17:17:23.430,x,
18472,VELO,2022/10/18 17:17:37.733,x,
18477,VL,2022/10/18 17:19:07.198,x,
18478,VELO,2022/10/18 17:19:59.584,x,
18486,UT,2022/10/18 17:20:10.284,x,
18487,VELO,2022/10/18 17:20:11.899,x,
18488,VL,2022/10/18 17:20:24.584,x,
18494,UT,2022/10/18 17:20:58.898,x,
18495,MOTO,2022/10/18 17:21:04.051,,x
18496,VELO,2022/10/18 17:21:55.283,x,
18497,VL,2022/10/18 17:23:20.814,x,
18501,MOTO,2022/10/18 17:28:21.198,x,
18503,VELO,2022/10/18 17:28:48.348,x,
18511,MOTO,2022/10/18 17:30:23.200,x,
18513,VL,2022/10/18 17:30:58.514,,x
18514,VL,2022/10/18 17:31:13.048,x,
18519,VL,2022/10/18 17:31:40.199,x,
18520,VL,2022/10/18 17:31:47.052,x,
18524,VL,2022/10/18 17:31:57.283,,x
18525,MOTO,2022/10/18 17:31:57.500,x,
18530,VL,2022/10/18 17:33:19.348,x,
18531,VELO,2022/10/18 17:34:19.817,x,
18532,VELO,2022/10/18 17:34:22.964,x,
18534,VL,2022/10/18 17:34:40.048,x,
18535,VL,2022/10/18 17:35:14.731,x,
18536,VL,2022/10/18 17:35:28.667,x,
18538,VELO,2022/10/18 17:36:52.502,x,
18540,VL,2022/10/18 17:37:12.282,x,
18541,VL,2022/10/18 17:37:15.900,,x
18544,VELO,2022/10/18 17:38:10.431,x,
18545,VL,2022/10/18 17:38:13.664,x,
18546,VELO,2022/10/18 17:38:18.964,x,
18549,VL,2022/10/18 17:38:31.664,x,
18550,VL,2022/10/18 17:38:34.664,x,
18553,VL,2022/10/18 17:38:52.048,x,
18554,VELO,2022/10/18 17:39:39.814,x,
18556,VL,2022/10/18 17:39:41.664,x,
18557,VELO,2022/10/18 17:40:50.663,x,
18559,VL,2022/10/18 17:42:24.814,x,
18560,VL,2022/10/18 17:42:37.046,x,
18561,VL,2022/10/18 17:42:43.514,x,
18562,VL,2022/10/18 17:43:12.349,x,
18567,VELO,2022/10/18 17:45:22.514,,x
18569,VELO,2022/10/18 17:45:30.282,x,
18571,MOTO,2022/10/18 17:45:37.131,x,
18572,VELO,2022/10/18 17:45:51.197,x,
18573,VELO,2022/10/18 17:46:06.350,x,
18592,VELO,2022/10/18 17:48:47.431,x,
18595,VL,2022/10/18 17:48:49.815,x,
18603,VELO,2022/10/18 17:49:13.117,x,
18604,VL,2022/10/18 17:49:38.664,x,
18605,VL,2022/10/18 17:50:18.582,x,
18611,VL,2022/10/18 17:51:09.047,x,
18612,VL,2022/10/18 17:51:22.432,x,
18614,VL,2022/10/18 17:52:08.048,x,
18615,UT,2022/10/18 17:53:37.584,x,
18618,VL,2022/10/18 17:55:38.116,x,
18619,VELO,2022/10/18 17:55:58.434,,x
18621,VL,2022/10/18 17:56:09.515,x,
18627,VL,2022/10/18 17:57:09.964,x,
18629,VL,2022/10/18 17:57:13.046,x,
18639,VELO,2022/10/18 18:01:04.434,x,
18649,VELO,2022/10/18 18:03:24.200,x,
18653,VELO,2022/10/18 18:04:07.117,x,
18654,VELO,2022/10/18 18:04:46.967,x,
18655,VL,2022/10/18 18:04:48.819,x,
18656,VL,2022/10/18 18:04:52.584,x,
18658,VL,2022/10/18 18:06:02.431,x,
18659,VELO,2022/10/18 18:07:18.731,x,
18661,VL,2022/10/18 18:08:04.581,x,
18662,VL,2022/10/18 18:08:09.897,x,
18663,VL,2022/10/18 18:08:43.665,x,
18666,VL,2022/10/18 18:09:48.815,x,
18669,VL,2022/10/18 18:10:24.963,x,
18672,VELO,2022/10/18 18:11:07.665,x,
18677,UT,2022/10/18 18:11:16.130,x,
18678,VELO,2022/10/18 18:11:38.130,x,
18680,VL,2022/10/18 18:12:04.501,x,
18681,UT,2022/10/18 18:12:38.816,,x
18682,VELO,2022/10/18 18:14:25.814,x,
18683,VL,2022/10/18 18:14:29.500,x,
18685,VELO,2022/10/18 18:14:30.731,x,
18696,VELO,2022/10/18 18:16:01.282,x,
18704,VL,2022/10/18 18:19:06.431,x,
18706,VL,2022/10/18 18:22:56.516,x,
18707,VL,2022/10/18 18:24:06.899,x,
18710,VL,2022/10/18 18:26:09.118,x,
18711,VL,2022/10/18 18:26:53.899,,x
18713,VELO,2022/10/18 18:27:03.966,,x
18714,VELO,2022/10/18 18:32:21.431,x,
18715,VL,2022/10/18 18:35:38.965,x,
18719,VL,2022/10/18 18:36:45.582,x,
18721,VL,2022/10/18 18:37:06.198,x,
18742,VL,2022/10/18 18:40:20.434,,x
18743,VL,2022/10/18 18:41:56.963,x,
18744,VELO,2022/10/18 18:42:12.899,,x
18748,VELO,2022/10/18 18:44:37.966,x,
18754,VELO,2022/10/18 18:49:24.516,x,
18759,VELO,2022/10/18 18:51:36.500,x,
18760,VL,2022/10/18 18:51:52.051,x,
18761,VL,2022/10/18 18:53:19.282,x,
18768,VL,2022/10/18 18:55:54.348,,x
18769,VELO,2022/10/18 18:56:08.046,x,
18771,VL,2022/10/18 18:56:26.965,x,
18772,VL,2022/10/18 18:56:53.899,x,
18775,VELO,2022/10/18 18:57:03.050,x,
18777,VELO,2022/10/18 18:58:34.282,x,
18779,VELO,2022/10/18 18:58:47.969,x,
18781,VELO,2022/10/18 18:59:10.434,x,
18783,VELO,2022/10/18 19:01:43.116,x,
18784,VELO,2022/10/18 19:04:04.432,x,
18787,VL,2022/10/18 19:04:34.817,x,
18793,VL,2022/10/18 19:06:52.515,x,
18794,VELO,2022/10/18 19:07:19.667,x,
18799,VL,2022/10/18 19:07:43.665,x,
18802,VL,2022/10/18 19:09:21.732,x,
18804,VL,2022/10/18 19:10:32.432,x,
18805,VL,2022/10/18 19:10:56.284,x,
18806,VL,2022/10/18 19:12:20.818,x,
18808,VL,2022/10/18 19:13:04.432,x,
18809,VELO,2022/10/18 19:13:09.584,x,
18817,VL,2022/10/18 19:14:16.434,x,
18819,VELO,2022/10/18 19:14:24.815,x,
18826,VL,2022/10/18 19:14:58.281,x,
18834,VL,2022/10/18 19:16:47.283,x,
18835,VL,2022/10/18 19:18:51.665,x,
18836,VL,2022/10/18 19:19:51.815,x,
18838,VL,2022/10/18 19:21:09.899,x,
18839,VL,2022/10/18 19:22:23.964,x,
18843,VL,2022/10/18 19:24:09.581,x,
18844,VL,2022/10/18 19:25:27.733,x,
18845,VELO,2022/10/18 19:31:48.200,x,
18849,VELO,2022/10/18 19:32:56.566,x,
18851,VL,2022/10/18 19:36:31.199,x,
18853,VL,2022/10/18 19:36:34.466,x,
18856,VELO,2022/10/18 19:37:19.368,x,
18857,VL,2022/10/18 19:40:58.563,x,
18862,VELO,2022/10/18 19:41:55.367,,x
18863,UT,2022/10/18 19:41:55.834,,x
18868,VELO,2022/10/18 19:42:45.097,x,
18872,VL,2022/10/18 19:49:20.299,x,
18873,UT,2022/10/18 19:52:22.199,x,
18875,UT,2022/10/18 19:52:28.830,x,
18876,PL_1,2022/10/18 19:52:37.199,x,
18892,VL,2022/10/18 20:06:03.664,x,
18893,VL,2022/10/18 20:13:48.032,x,
